PP,Blok,Condition,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange,,
PP2,3,T,20120919T154800000,0,0,0,0,0,0,0.000000000000,22,14,8,0,0,3,2,6,2,,
PP2,3,T,20120919T154900000,0,0,0,0,0,0,0.000000000000,98,39,59,0,44,2,11,3,4,,
PP2,3,T,20120919T155000000,0,0,0,0,0,0,0.000000000000,27,21,6,0,0,0,4,2,6,,
PP2,3,T,20120919T155100000,0,0,0,0,0,0,0.000000000000,17,5,12,0,8,0,0,8,5,,
PP2,3,T,20120919T155200000,0,0,0,0,0,0,0.000000000000,19,11,8,0,2,2,1,20,4,,
PP3,1,R,20120924T132400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,2,1,,
PP3,1,R,20120924T132500000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,2,1,,
PP3,1,R,20120924T132600000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,1,R,20120924T132700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,1,R,20120924T132800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,1,R,20120924T132900000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,1,N,20120924T133300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,1,N,20120924T133400000,2,1,0,1,0,0,11095.170120372100,0,0,0,0,0,0,0,1,0,,
PP3,1,N,20120924T133500000,17,9,1,1,0,3,8509.935479387120,35,20,15,0,5,0,4,3,2,,
PP3,1,N,20120924T133600000,10,8,0,0,0,1,42824.917171431800,87,49,38,5,7,0,9,1,0,,
PP3,1,N,20120924T133700000,20,9,0,2,9,0,11336.746576462700,48,33,15,4,3,0,4,4,1,,
PP3,1,N,20120924T133800000,12,6,0,0,4,1,6568.204899237510,17,12,5,0,0,0,2,1,1,,
PP3,1,N,20120924T133900000,30,13,2,0,3,6,25689.517081252600,20,16,4,0,0,0,1,2,3,,
PP3,1,N,20120924T134000000,20,11,0,1,2,3,16805.131452085300,21,14,7,1,2,0,2,8,0,,
PP3,1,N,20120924T134100000,38,18,1,0,0,9,31083.721300344700,30,19,11,0,6,0,2,8,1,,
PP3,1,N,20120924T134200000,17,10,2,0,0,2,1.184198110598,54,30,24,11,1,0,8,5,2,,
PP3,1,N,20120924T134300000,47,23,1,0,3,10,3379.717780519980,29,16,13,0,2,0,6,5,1,,
PP3,1,N,20120924T134400000,33,15,4,1,3,5,2114.316200310030,21,18,3,0,0,0,1,1,7,,
PP3,1,N,20120924T134500000,16,10,0,0,0,3,13078.575663812800,73,50,23,0,1,0,12,3,0,,
PP3,1,N,20120924T134600000,39,9,0,5,25,0,2.530458369665,0,0,0,0,0,0,0,8,0,,
PP3,1,N,20120924T134700000,14,5,0,1,6,1,9273.216624770150,6,6,0,0,0,0,0,2,3,,
PP3,1,N,20120924T134800000,35,6,0,0,27,1,20275.590703250100,34,24,10,0,4,0,3,1,4,,
PP3,1,N,20120924T134900000,37,19,0,0,2,8,28494.823344191500,38,25,13,0,0,0,7,5,3,,
PP3,1,N,20120924T135000000,17,12,1,0,0,2,1104.754393733500,68,20,48,29,3,0,5,5,1,,
PP3,1,N,20120924T135100000,7,4,1,0,0,1,3234.795087989900,80,40,40,1,16,1,10,2,1,,
PP3,1,N,20120924T135200000,24,5,0,0,13,3,19653.780972012900,30,13,17,1,9,0,1,4,0,,
PP3,1,N,20120924T135300000,31,10,0,0,5,8,259.814988682679,85,49,36,12,3,0,10,2,0,,
PP3,1,N,20120924T135400000,50,18,0,0,4,14,4837.079002621780,0,0,0,0,0,0,0,2,0,,
PP3,1,N,20120924T135500000,29,10,0,0,5,7,26758.938079422500,99,68,31,0,5,0,15,3,0,,
PP3,1,N,20120924T135600000,35,17,0,0,2,8,26224.084476970900,52,27,25,0,4,0,8,7,0,,
PP3,1,N,20120924T135700000,28,13,0,0,5,5,20203.954973571100,66,39,27,2,2,0,9,5,0,,
PP3,1,N,20120924T135800000,35,16,0,0,5,7,21930.904430164000,4,2,2,0,1,0,0,0,0,,
PP3,1,N,20120924T135900000,43,4,0,0,35,2,2540.133648106770,17,10,7,0,0,0,4,2,1,,
PP3,1,N,20120924T140000000,17,10,1,0,0,3,107.742704779138,84,50,34,0,5,1,16,1,0,,
PP3,1,N,20120924T140100000,57,7,0,0,43,3,4161.477667122910,0,0,0,0,0,0,0,1,1,,
PP3,1,N,20120924T140200000,21,9,0,0,6,3,16171.749788736100,9,8,1,0,0,0,0,3,1,,
PP3,1,N,20120924T140300000,24,10,0,1,7,3,12535.376710733500,44,31,13,0,2,0,6,2,7,,
PP3,1,N,20120924T140400000,65,6,0,0,57,1,4389.685117952790,33,24,9,0,1,0,5,5,1,,
PP3,1,N,20120924T140500000,11,5,0,0,2,2,4462.507955790250,67,38,29,0,10,0,9,0,0,,
PP3,1,N,20120924T140600000,17,9,1,0,3,2,9143.509234255480,39,11,28,0,10,0,7,1,1,,
PP3,1,N,20120924T140700000,34,15,1,0,2,8,1898.144598955610,47,24,23,3,3,1,8,3,1,,
PP3,1,N,20120924T140800000,26,14,1,0,3,4,13951.660682166800,76,40,36,14,2,1,13,9,4,,
PP3,1,N,20120924T140900000,42,17,2,0,5,9,2290.757653312630,23,11,12,0,2,2,3,7,6,,
PP3,1,N,20120924T141000000,37,22,1,2,10,1,23897.689554354400,21,12,9,1,3,0,3,3,15,,
PP3,1,N,20120924T141100000,30,8,0,2,14,3,1969.682425477620,34,26,8,0,0,0,5,0,9,,
PP3,2,R,20120924T142800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,2,R,20120924T142900000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,2,R,20120924T143000000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,2,R,20120924T143100000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,2,R,20120924T143200000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,2,R,20120924T143300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,2,T,20120924T143700000,19,8,0,0,1,5,15954.681649491800,51,17,34,0,6,0,9,1,2,,
PP3,2,T,20120924T143800000,17,5,1,0,6,2,11132.331667708900,43,33,10,0,1,1,5,3,0,,
PP3,2,T,20120924T143900000,32,15,3,0,0,7,24421.925448556900,34,19,15,0,5,1,4,6,2,,
PP3,2,T,20120924T144000000,23,10,1,0,2,5,1439.594666483250,24,9,15,0,6,2,4,4,0,,
PP3,2,T,20120924T144100000,23,14,2,0,3,2,14885.706968187000,4,0,4,0,0,2,0,5,0,,
PP3,2,T,20120924T144200000,10,1,0,0,9,0,55499.881645527100,0,0,0,0,0,0,0,0,1,,
PP3,2,T,20120924T144300000,28,13,3,0,2,5,13241.589678213300,5,0,5,0,0,2,1,4,0,,
PP3,2,T,20120924T144400000,26,8,1,0,13,2,13514.917341541400,2,0,2,0,0,1,0,5,1,,
PP3,2,T,20120924T144500000,40,8,1,1,16,7,26844.641149702700,3,0,3,0,1,1,0,1,0,,
PP3,2,T,20120924T144600000,30,7,0,0,17,3,2156.959295296770,7,1,6,0,4,0,1,1,1,,
PP3,2,T,20120924T144700000,24,2,0,0,22,0,12224.229768688000,0,0,0,0,0,0,0,0,1,,
PP3,2,T,20120924T144800000,10,1,0,0,9,0,6477.593762500000,0,0,0,0,0,0,0,0,0,,
PP3,2,T,20120924T144900000,26,11,1,0,7,3,15140.683567629400,3,0,3,0,1,1,0,2,0,,
PP3,2,T,20120924T145000000,35,12,3,0,5,7,1848.609986321030,6,0,6,0,4,2,0,3,0,,
PP3,2,T,20120924T145100000,18,8,0,0,6,2,10438.723472653600,8,4,4,0,0,0,0,2,1,,
PP3,2,T,20120924T145200000,20,5,1,0,8,3,1805.396754254710,0,0,0,0,0,0,0,0,1,,
PP3,2,T,20120924T145300000,35,20,2,0,1,6,17557.401645609100,12,0,12,1,2,4,2,8,3,,
PP3,2,T,20120924T145400000,17,11,0,1,1,2,9145.050964750860,108,79,29,0,7,0,15,6,3,,
PP3,2,T,20120924T145500000,0,0,0,0,0,0,0.000000000000,139,101,38,0,13,0,22,0,0,,
PP3,2,T,20120924T145600000,3,1,0,0,0,1,2375.335264703030,123,80,43,0,18,0,18,0,0,,
PP3,2,T,20120924T145700000,0,0,0,0,0,0,0.000000000000,207,151,56,0,17,0,36,0,0,,
PP3,2,T,20120924T145800000,20,7,0,0,13,0,11518.069688051600,53,41,12,0,0,0,10,3,3,,
PP3,2,T,20120924T145900000,19,8,1,0,4,3,12055.722300306300,88,56,32,1,10,1,16,5,1,,
PP3,2,T,20120924T150000000,21,9,0,0,0,6,19515.341443313300,123,91,32,0,10,0,20,0,0,,
PP3,2,T,20120924T150100000,21,10,0,0,1,5,16710.775382342100,75,53,22,0,5,0,13,3,0,,
PP3,2,T,20120924T150200000,14,5,1,0,0,4,9823.711709168730,116,77,39,1,4,0,23,2,1,,
PP3,2,T,20120924T150300000,29,17,3,0,1,4,15178.382661208500,71,52,19,0,4,0,7,11,4,,
PP3,3,R,20120924T152200000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,2,1,,
PP3,3,R,20120924T152300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,3,R,20120924T152400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,3,R,20120924T152500000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,3,R,20120924T152600000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,3,R,20120924T152700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP3,3,I,20120924T153000000,11,5,0,0,0,3,3569.810597270880,46,36,10,0,1,0,4,4,1,,
PP3,3,I,20120924T153100000,39,18,0,3,14,2,22630.933367879400,30,24,6,0,0,0,4,13,0,,
PP3,3,I,20120924T153200000,29,21,0,0,0,4,1899.730520913610,0,0,0,0,0,0,0,14,0,,
PP3,3,I,20120924T153300000,1,0,0,0,0,0,10040.916292848900,61,36,25,0,12,0,9,0,0,,
PP3,3,I,20120924T153400000,0,0,0,0,0,0,0.000000000000,109,85,24,0,3,0,19,0,0,,
PP3,3,I,20120924T153500000,0,0,0,0,0,0,0.000000000000,104,78,26,0,7,0,19,0,0,,
PP3,3,I,20120924T153600000,22,12,1,1,0,4,10583.429093731100,47,40,7,0,0,0,4,5,3,,
PP3,3,I,20120924T153700000,15,6,0,0,9,0,10093.847850280500,70,35,35,6,10,1,7,3,1,,
PP3,3,I,20120924T153800000,17,2,0,0,13,1,9305.024540901890,0,0,0,0,0,0,0,0,2,,
PP3,3,I,20120924T153900000,32,5,0,0,25,1,19336.642859856800,27,24,3,0,0,0,2,0,5,,
PP3,3,I,20120924T154000000,14,7,1,0,4,1,8577.255903906200,55,23,32,0,18,1,5,2,0,,
PP3,3,I,20120924T154100000,22,12,1,0,1,4,14481.134173542900,43,24,19,2,3,1,8,5,0,,
PP3,3,I,20120924T154200000,23,10,2,1,8,1,1669.346985422760,52,42,10,0,1,0,8,9,3,,
PP3,3,I,20120924T154300000,40,11,1,0,22,3,24656.663887458600,15,4,11,0,3,1,1,5,1,,
PP3,3,I,20120924T154400000,33,7,0,0,26,0,23463.623709618700,28,20,8,0,1,0,3,3,4,,
PP3,3,I,20120924T154500000,50,10,1,0,33,3,3473.678314611240,32,23,9,0,1,2,2,5,3,,
PP3,3,I,20120924T154600000,27,7,0,0,18,1,18298.387040042300,45,37,8,0,4,0,3,0,5,,
PP3,3,I,20120924T154700000,11,5,1,0,3,1,7091.782230746060,34,24,10,0,0,1,6,2,2,,
PP3,3,I,20120924T154800000,39,18,0,1,8,6,2922.490715626460,29,22,7,0,2,0,4,8,3,,
PP3,3,I,20120924T154900000,28,14,2,0,2,5,1887.397793423310,28,17,11,0,5,1,2,7,2,,
PP3,3,I,20120924T155000000,43,22,3,1,7,5,2644.302781558670,7,5,2,0,1,1,0,9,3,,
PP3,3,I,20120924T155100000,34,22,0,0,2,5,17075.494647862900,4,0,4,0,1,0,0,8,3,,
PP3,3,I,20120924T155200000,32,15,2,0,7,4,21984.377839779700,29,23,6,1,1,1,2,3,6,,
PP3,3,I,20120924T155300000,29,14,0,0,13,1,21752.175630067900,16,12,4,0,2,0,1,3,3,,
PP3,3,I,20120924T155400000,22,11,1,0,8,1,10879.055414076100,43,27,16,4,6,1,2,4,5,,
PP3,3,I,20120924T155500000,41,16,1,0,18,3,2731.581535224370,0,0,0,0,0,0,0,10,4,,
PP3,3,I,20120924T155600000,27,20,3,0,0,2,14462.420227272000,31,25,6,1,0,1,1,9,5,,
PP3,3,I,20120924T155700000,11,8,0,1,0,1,4495.897099578040,102,59,43,0,21,0,10,3,0,,
PP3,3,I,20120924T155800000,26,20,1,0,1,2,15570.872900331900,17,10,7,0,2,0,1,12,1,,
PP3,3,I,20120924T155900000,9,6,1,0,0,1,44222.192831039300,118,85,33,0,4,1,20,2,1,,
PP3,3,I,20120924T160000000,0,0,0,0,0,0,0.000000000000,129,88,41,1,17,0,18,0,0,,
PP3,3,I,20120924T160100000,14,5,0,0,7,1,8638.051323743830,110,80,30,0,15,0,14,2,2,,
PP3,3,I,20120924T160200000,15,8,1,0,2,2,976.719360531238,21,13,8,0,1,1,4,2,0,,
PP3,3,I,20120924T160300000,19,8,1,0,8,1,11511.129840661900,103,81,22,0,2,0,18,6,2,,
PP3,3,I,20120924T160400000,18,2,0,0,14,1,14266.311552630700,0,0,0,0,0,0,0,0,1,,
PP3,3,I,20120924T160500000,26,10,1,0,11,2,14740.380319514900,44,33,11,0,0,0,8,2,3,,
PP3,3,I,20120924T160600000,17,9,0,0,0,4,13328.154241374300,135,79,56,0,31,2,19,2,1,,
PP3,3,I,20120924T160700000,6,4,0,0,0,1,39454.681739066500,160,117,43,0,14,0,25,0,0,,
PP3,3,I,20120924T160800000,6,6,0,0,0,0,26323.622205335200,161,100,61,0,36,0,21,2,0,,
PP3,3,I,20120924T160900000,14,12,0,0,2,0,6928.087577978480,46,31,15,1,1,0,6,3,3,,
PP3,3,I,20120924T161000000,32,5,0,0,23,2,2108.066449032960,0,0,0,0,0,0,0,0,3,,
PP3,3,I,20120924T161100000,10,5,2,0,1,1,6913.669313678010,115,88,27,0,3,0,21,4,1,,
PP3,3,I,20120924T161200000,8,5,3,0,0,0,454.634223761996,46,21,25,16,2,0,5,7,5,,
PP4,1,R,20120925T131600000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,1,R,20120925T131700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,1,R,20120925T131800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,1,R,20120925T131900000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,1,R,20120925T132000000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,1,R,20120925T132100000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,1,N,20120925T132400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,1,N,20120925T132500000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,1,N,20120925T132600000,0,0,0,0,0,0,0.000000000000,28,24,4,0,1,0,2,3,2,,
PP4,1,N,20120925T132700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,2,,
PP4,1,N,20120925T132800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,2,,
PP4,1,N,20120925T132900000,0,0,0,0,0,0,0.000000000000,6,6,0,0,0,0,0,0,4,,
PP4,1,N,20120925T133000000,0,0,0,0,0,0,0.000000000000,2,2,0,0,0,0,0,1,3,,
PP4,1,N,20120925T133100000,0,0,0,0,0,0,0.000000000000,28,15,13,0,7,0,2,1,1,,
PP4,1,N,20120925T133200000,0,0,0,0,0,0,0.000000000000,76,49,27,0,9,0,14,3,2,,
PP4,1,N,20120925T133300000,0,0,0,0,0,0,0.000000000000,62,44,18,0,7,0,10,0,0,,
PP4,1,N,20120925T133400000,0,0,0,0,0,0,0.000000000000,57,31,26,0,9,0,7,0,0,,
PP4,1,N,20120925T133500000,0,0,0,0,0,0,0.000000000000,33,25,8,0,1,0,5,0,0,,
PP4,1,N,20120925T133600000,0,0,0,0,0,0,0.000000000000,70,30,40,17,13,0,8,0,0,,
PP4,1,N,20120925T133700000,0,0,0,0,0,0,0.000000000000,178,75,103,0,78,0,23,0,0,,
PP4,1,N,20120925T133800000,0,0,0,0,0,0,0.000000000000,124,91,33,0,9,0,17,0,0,,
PP4,1,N,20120925T133900000,0,0,0,0,0,0,0.000000000000,61,42,19,0,5,0,7,5,2,,
PP4,1,N,20120925T134000000,0,0,0,0,0,0,0.000000000000,63,36,27,0,15,0,9,3,0,,
PP4,1,N,20120925T134100000,0,0,0,0,0,0,0.000000000000,99,7,92,81,7,0,2,4,1,,
PP4,1,N,20120925T134200000,0,0,0,0,0,0,0.000000000000,11,9,2,0,0,0,0,6,2,,
PP4,1,N,20120925T134300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,1,1,,
PP4,1,N,20120925T134400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,4,,
PP4,1,N,20120925T134500000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,4,4,,
PP4,1,N,20120925T134600000,0,0,0,0,0,0,0.000000000000,30,22,8,0,1,0,3,3,6,,
PP4,1,N,20120925T134700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,4,3,,
PP4,1,N,20120925T134800000,0,0,0,0,0,0,0.000000000000,12,10,2,0,0,0,2,0,3,,
PP4,1,N,20120925T134900000,0,0,0,0,0,0,0.000000000000,42,31,11,0,5,0,4,0,0,,
PP4,1,N,20120925T135000000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,11,3,,
PP4,1,N,20120925T135100000,0,0,0,0,0,0,0.000000000000,41,31,10,0,5,0,3,8,1,,
PP4,1,N,20120925T135200000,0,0,0,0,0,0,0.000000000000,15,0,15,0,4,0,7,0,0,,
PP4,1,N,20120925T135300000,0,0,0,0,0,0,0.000000000000,35,20,15,0,8,0,3,0,0,,
PP4,1,N,20120925T135400000,0,0,0,0,0,0,0.000000000000,109,62,47,0,20,0,20,0,0,,
PP4,1,N,20120925T135500000,0,0,0,0,0,0,0.000000000000,103,46,57,0,40,0,14,0,0,,
PP4,1,N,20120925T135600000,0,0,0,0,0,0,0.000000000000,108,40,68,26,27,0,10,2,2,,
PP4,1,N,20120925T135700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,2,,
PP4,1,N,20120925T135800000,0,0,0,0,0,0,0.000000000000,40,24,16,0,10,0,4,3,2,,
PP4,1,N,20120925T135900000,0,0,0,0,0,0,0.000000000000,11,9,2,0,0,0,1,1,3,,
PP4,1,N,20120925T140000000,0,0,0,0,0,0,0.000000000000,25,18,7,0,3,0,3,5,0,,
PP4,1,N,20120925T140100000,0,0,0,0,0,0,0.000000000000,4,0,4,0,3,1,0,0,0,,
PP4,1,N,20120925T140200000,0,0,0,0,0,0,0.000000000000,88,63,25,0,6,0,15,0,0,,
PP4,1,N,20120925T140300000,0,0,0,0,0,0,0.000000000000,77,41,36,0,18,0,11,0,0,,
PP4,1,N,20120925T140400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,3,4,,
PP4,2,R,20120925T141800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,2,R,20120925T141900000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,2,R,20120925T142000000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,2,R,20120925T142100000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,2,R,20120925T142200000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,2,R,20120925T142300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,2,I,20120925T142600000,19,14,0,1,0,2,4660.670464092390,25,20,5,0,1,0,3,4,0,,
PP4,2,I,20120925T142700000,21,13,0,0,0,4,7939.996813694530,75,54,21,0,4,0,14,0,0,,
PP4,2,I,20120925T142800000,0,0,0,0,0,0,0.000000000000,108,73,35,0,10,0,19,0,0,,
PP4,2,I,20120925T142900000,0,0,0,0,0,0,0.000000000000,80,58,22,0,1,0,18,0,0,,
PP4,2,I,20120925T143000000,10,7,0,1,0,1,6380.729354626000,120,80,40,22,1,0,16,2,0,,
PP4,2,I,20120925T143100000,17,11,1,1,0,2,931.568549463228,83,54,29,0,9,0,11,5,2,,
PP4,2,I,20120925T143200000,3,3,0,0,0,0,19812.206638188800,96,56,40,0,6,1,16,3,0,,
PP4,2,I,20120925T143300000,3,2,1,0,0,0,18251.680139158300,134,93,41,0,15,0,23,3,1,,
PP4,2,I,20120925T143400000,29,11,0,1,17,0,18105.499845924500,34,28,6,0,0,0,6,8,4,,
PP4,2,I,20120925T143500000,12,8,0,0,0,2,6598.702776196020,88,34,54,0,35,0,11,5,0,,
PP4,2,I,20120925T143600000,10,5,1,0,0,2,5784.633229462850,141,88,53,1,29,0,21,2,1,,
PP4,2,I,20120925T143700000,3,3,0,0,0,0,22052.113899600500,89,67,22,0,7,0,14,0,0,,
PP4,2,I,20120925T143800000,4,3,0,1,0,0,30781.660939769700,142,93,49,0,26,0,18,0,0,,
PP4,2,I,20120925T143900000,4,2,0,0,0,1,24433.636413791800,133,84,49,11,13,0,20,0,0,,
PP4,2,I,20120925T144000000,2,2,0,0,0,0,13441.979261526500,129,99,30,0,8,0,19,0,0,,
PP4,2,I,20120925T144100000,0,0,0,0,0,0,0.000000000000,80,64,16,0,1,0,13,0,0,,
PP4,2,I,20120925T144200000,3,3,0,0,0,0,22.395568592753,97,57,40,0,17,0,17,0,0,,
PP4,2,I,20120925T144300000,8,5,0,1,0,1,34385.678230189200,104,68,36,0,9,0,15,3,0,,
PP4,2,I,20120925T144400000,7,5,0,0,0,1,39350.672229690300,130,72,58,0,26,0,21,3,0,,
PP4,2,I,20120925T144500000,4,2,0,0,0,1,34177.606007278100,116,60,56,0,35,0,18,0,0,,
PP4,2,I,20120925T144600000,7,5,1,1,0,0,5597.407828631300,121,80,41,0,10,0,24,2,1,,
PP4,2,I,20120925T144700000,5,5,0,0,0,0,37086.508399500500,103,76,27,0,6,0,19,0,0,,
PP4,2,I,20120925T144800000,0,0,0,0,0,0,0.000000000000,155,100,55,0,21,0,27,0,0,,
PP4,2,I,20120925T144900000,10,8,0,2,0,0,43540.072531590600,133,44,89,58,6,0,12,6,0,,
PP4,2,I,20120925T145000000,22,18,1,1,0,1,11717.571119918000,107,69,38,0,7,1,22,10,1,,
PP4,2,I,20120925T145100000,5,5,0,0,0,0,38624.946505052300,112,79,33,0,5,0,17,4,0,,
PP4,2,I,20120925T145200000,0,0,0,0,0,0,0.000000000000,210,147,63,0,29,0,29,0,0,,
PP4,2,I,20120925T145300000,6,5,0,0,1,0,4575.184006955810,186,144,42,0,3,0,32,2,1,,
PP4,2,I,20120925T145400000,2,2,0,0,0,0,134.766037333855,181,116,65,0,24,0,31,0,0,,
PP4,2,I,20120925T145500000,21,8,0,2,11,0,11513.571789245600,29,17,12,0,4,0,4,4,0,,
PP4,2,I,20120925T145600000,8,6,0,0,0,1,3406.127151054910,128,67,61,0,24,0,22,1,0,,
PP4,2,I,20120925T145700000,15,13,0,2,0,0,7818.640896866160,76,46,30,0,6,0,9,7,1,,
PP4,2,I,20120925T145800000,13,5,0,1,5,1,5241.261775204100,7,7,0,0,0,0,0,0,5,,
PP4,2,I,20120925T145900000,14,10,0,0,4,0,7686.505371326530,42,27,15,0,5,0,4,5,1,,
PP4,2,I,20120925T150000000,1,1,0,0,0,0,8340.053956659990,196,109,87,0,57,0,27,0,0,,
PP4,2,I,20120925T150100000,11,7,0,0,2,1,7916.400487342250,78,41,37,0,20,0,9,7,0,,
PP4,2,I,20120925T150200000,20,12,1,0,7,0,15302.102719985500,29,13,16,0,1,0,7,12,1,,
PP4,2,I,20120925T150300000,21,5,0,0,16,0,13.575152722463,10,5,5,0,2,0,2,3,1,,
PP4,2,I,20120925T150400000,8,3,0,0,5,0,5533.243928808720,62,38,24,0,7,0,13,3,0,,
PP4,2,I,20120925T150500000,8,5,1,0,0,1,7696.809514491790,33,18,15,0,5,1,5,3,1,,
PP4,2,I,20120925T150600000,9,7,0,0,0,1,6960.356068572280,111,67,44,0,23,0,18,1,0,,
PP4,2,I,20120925T150700000,1,1,0,0,0,0,8117.253230003360,84,56,28,0,6,0,16,1,0,,
PP4,3,R,20120925T152300000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,3,R,20120925T152400000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,1,1,,
PP4,3,R,20120925T152500000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,3,R,20120925T152600000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,3,R,20120925T152700000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,3,R,20120925T152800000,0,0,0,0,0,0,0.000000000000,0,0,0,0,0,0,0,0,0,,
PP4,3,T,20120925T153300000,3,3,0,0,0,0,1790.112954519370,0,0,0,0,0,0,0,2,2,,
PP4,3,T,20120925T153400000,7,5,0,0,2,0,3402.269782513790,17,15,2,0,1,0,1,1,4,,
PP4,3,T,20120925T153500000,10,8,0,0,0,1,20316.311341124400,102,49,53,29,5,0,14,0,0,,
PP4,3,T,20120925T153600000,1,1,0,0,0,0,3606.272313622470,170,127,43,0,8,0,29,0,0,,
PP4,3,T,20120925T153700000,1,1,0,0,0,0,7214.908176823870,139,96,43,0,15,0,22,0,0,,
PP4,3,T,20120925T153800000,4,3,1,0,0,0,1876.804743618470,131,85,46,0,23,0,20,2,1,,
PP4,3,T,20120925T153900000,2,2,0,0,0,0,1250.116523689420,85,65,20,0,7,0,12,0,0,,
PP4,3,T,20120925T154000000,3,2,1,0,0,0,2127.224237917270,143,95,48,0,24,0,21,2,1,,
PP4,3,T,20120925T154100000,9,6,0,0,1,1,37714.114757212600,107,72,35,0,18,0,13,1,4,,
PP4,3,T,20120925T154200000,20,10,1,0,3,3,11665.976361190600,4,3,1,0,0,0,0,5,4,,
PP4,3,T,20120925T154300000,4,1,0,0,1,1,2746.591845467410,136,48,88,0,75,0,12,0,0,,
PP4,3,T,20120925T154400000,23,14,0,0,1,4,1757.251202687460,64,44,20,0,8,0,8,1,0,,
PP4,3,T,20120925T154500000,17,11,1,0,1,2,876.894147683801,10,9,1,0,0,0,0,5,6,,
PP4,3,T,20120925T154600000,7,1,0,0,2,2,39840.344755327500,145,90,55,0,22,0,25,1,0,,
PP4,3,T,20120925T154700000,8,2,0,0,6,0,6062.074093008330,128,92,36,0,10,1,19,0,0,,
PP4,3,T,20120925T154800000,23,12,1,0,5,2,16915.043424514900,104,59,45,0,27,0,13,2,1,,
