,PP,Blok,Condition_x,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnMouseDistance.1,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange,C_x,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed,C_y,Condition_y,HR,RMSSD,SCL,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
41,PP1,1.0,N,20120918T140100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,140.0,44.0,0.0,10.0,0.0,28.0,0.0,0.0,1,"0,923577627","0,949813472","0,032003957","0,019937292","0,001480294","0,007871043","2,40E-04","8,50E-04","0,011903777",4,-5,5,0,"0,023255814","0,176744186","0,395348837",0,"0,269767442",0,"0,920930233","0,013953488","0,004651163",0,"0,474418605","0,297674419","0,106976744","0,004651163",0,"0,079069767","0,655813953",0,"0,441860465","0,023255814",0,0,"0,013953488",0,0,0,0,"0,097674419",1.0,N,72.0,0.038555,59.609233,,,,,
42,PP1,1.0,N,20120918T140200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,102.0,28.0,0.0,5.0,0.0,21.0,0.0,0.0,1,"0,922021862","0,969778584","0,027259979","0,015711189","0,001671169","0,002109428","1,67E-04","0,001953052","0,011399116",4,-3,3,0,"0,046413502","0,257383966","0,514767932","0,004219409","0,151898734",0,"0,932489451","0,012658228","0,008438819",0,"0,126582278","0,206751055",0,0,0,"0,282700422","0,76371308",0,"0,160337553",0,0,0,0,0,0,0,0,"0,202531646",1.0,N,64.0,0.027514,57.97461,,,,,
43,PP1,1.0,N,20120918T140300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,164.0,42.0,0.0,7.0,0.0,29.0,0.0,0.0,1,"0,915397308","0,828083675","0,032665773","0,033082593","0,002383869","0,019318062","0,001690222","0,002498782","-0,00107599",2,-3,2,0,"0,086580087","0,199134199","0,45021645","0,086580087","0,229437229","0,056277056","0,948051948",0,0,"0,034632035","0,220779221","0,285714286","0,536796537","0,051948052",0,"0,415584416",1,"0,034632035","0,506493506","0,008658009","0,004329004",0,0,0,0,0,0,"0,164502165",1.0,N,67.0,0.030465,59.749963,,,,,
44,PP1,1.0,N,20120918T140400000,20.0,9.0,0.0,0.0,7.0,2.0,1.02047691748173e+16,10205.0,33.0,24.0,9.0,0.0,0.0,0.0,7.0,5.0,2.0,1,"0,91666079","0,937730175","0,029789146","0,004900691","0,003674214","0,00450786","9,12E-04","4,25E-04","0,022454103",-3,-7,2,0,"0,1375","0,066666667","0,491666667","0,0125","0,116666667",0,"0,95","0,025","0,004166667",0,"0,029166667","0,0375","0,304166667","0,041666667",0,"0,016666667","0,208333333","0,033333333","0,120833333",0,0,0,0,0,0,0,0,"0,1125",1.0,N,66.0,0.03956,60.195209,,,,,
45,PP1,1.0,N,20120918T140500000,21.0,14.0,0.0,1.0,0.0,3.0,1.44461311530718e+16,14446.0,47.0,18.0,29.0,0.0,1.0,0.0,9.0,16.0,0.0,1,"0,927393007","0,934204786","0,016861853","0,03793302","0,003734938","0,00177917","0,00115932","0,002510734","-0,021409247",4,-6,3,0,"0,004166667","0,070833333","0,7125",0,"0,329166667",0,"0,945833333","0,008333333",0,0,"0,0125","0,608333333","0,045833333","0,029166667",0,"0,204166667",1,0,"0,35",0,0,0,0,0,0,0,0,"0,020833333",1.0,N,64.0,0.06451,59.180433,,,,,
46,PP1,1.0,N,20120918T140600000,6.0,3.0,0.0,0.0,1.0,1.0,4846073218232860.0,4846.0,108.0,72.0,36.0,9.0,10.0,0.0,11.0,1.0,0.0,1,"0,887861607","0,885075858","0,028657458","0,042330875","0,007423454","0,002494704","5,57E-04","0,013949665","-0,014762518",-2,-8,2,"0,004694836","0,037558685","0,122065728","0,502347418","0,009389671","0,183098592","0,004694836","0,882629108","0,061032864",0,"0,037558685",0,"0,488262911",0,0,0,0,"0,591549296","0,014084507","0,122065728",0,0,0,0,0,"0,004694836",0,0,"0,075117371",1.0,N,63.0,0.153955,59.405891,,,,,
47,PP1,1.0,N,20120918T140700000,7.0,7.0,0.0,0.0,0.0,0.0,5628514179512560.0,5629.0,66.0,40.0,26.0,0.0,8.0,0.0,13.0,7.0,0.0,1,"0,920285802","0,961352367","0,013652221","0,015432678","0,003701877","0,001233223","0,001418548","0,002084158","-0,002473069","0,882111845",-9,3,0,0,"0,079497908","0,50209205","0,016736402","0,430962343",0,"0,920502092","0,062761506",0,0,"0,016736402","0,30125523","0,012552301",0,0,"0,117154812",2,"0,033472803","0,338912134",0,0,0,0,0,0,0,0,"0,008368201",1.0,N,64.0,0.047745,60.155477,,,,,
48,PP1,2.0,R,20120918T142800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,906190355","0,834903242","0,050315553","3,06E-04","0,010375049","0,003029159","0,001142737","1,71E-04","0,039931871","-14,73764699","-4,575735767","0,411223892",0,"0,029166667","0,004166667",0,"0,025",0,0,"0,958333333","0,0125","0,004166667",0,0,0,"0,529166667",0,0,"0,004166667","0,270833333",0,"0,004166667",0,0,0,0,0,0,0,0,0,2.0,R,999.0,999.0,62.686665,,,,,
49,PP1,2.0,R,20120918T142900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,912269843","0,615332982","0,042638513","1,70E-04","0,008947897","0,010034557","0,00117479","1,48E-04","0,033690616","-11,52334917","-4,513128494","3,373900803",0,"0,016736402",0,0,0,0,0,"0,983263598",0,0,0,0,0,"1,288702929",0,0,"0,230125523","0,025104603",0,0,"0,0041841",0,0,0,0,0,0,0,0,2.0,R,999.0,999.0,67.410764,,,,,
50,PP1,2.0,R,20120918T143000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,917577456","0,898918853","0,060259095","4,21E-04","0,014692189","0,001421346","5,87E-04","2,02E-04","0,045562825","-13,04148667","-4,984813146","3,778308567",0,"0,020833333","0,016666667",0,0,0,0,"0,9625",0,"0,004166667",0,0,0,0,0,0,"0,029166667","0,333333333",0,0,0,0,0,0,0,0,0,0,0,2.0,R,999.0,999.0,68.456016,,,,,
51,PP1,2.0,R,20120918T143100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,91428921","0,896708099","0,075377087","0,002093054","0,011940604","0,002034573","0,001715335","2,89E-04","0,061528036","-12,19314409","-4,664892208","3,306310128",0,"0,108333333","0,054166667",0,"0,141666667",0,"0,004166667","0,979166667",0,"0,0125","0,0125",0,0,"0,016666667",0,0,"0,175","0,841666667",0,"0,0375",0,0,0,0,"0,016666667",0,0,0,0,2.0,R,999.0,999.0,61.924602,,,,,
52,PP1,2.0,R,20120918T143200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,917698762","0,824369744","0,064240066","4,08E-04","0,01176175","0,002744284","3,13E-04","1,72E-04","0,052478317","-12,08369182","-4,341464213","2,882017411",0,0,0,0,"0,062761506",0,0,"0,983263598",0,0,0,0,0,"0,029288703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,R,999.0,999.0,62.553652,,,,,
53,PP1,2.0,R,20120918T143300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,893736932","0,883340178","0,070311206","5,77E-04","0,015622919","0,00236104","1,94E-04","2,20E-04","0,054688287","-14,05433279","-5,901703754","8,210308058",0,"0,545833333","0,5125",0,"0,029166667",0,0,"0,991666667",0,0,0,0,0,0,0,0,0,"0,770833333",0,0,0,0,0,0,0,0,0,0,"0,008333333",2.0,R,999.0,999.0,66.048272,,,,,
54,PP1,2.0,T,20120918T143600000,12.0,7.0,0.0,4.0,0.0,0.0,6031193540793860.0,6031.0,56.0,33.0,23.0,0.0,12.0,0.0,4.0,7.0,1.0,2,"0,912134938","0,661037858","0,101934449","0,013876863","0,046792803","0,008881148","0,002838883","5,92E-04","0,045870447","1,163356992","-3,270484369","1,725227664","0,034825871","0,223880597","0,069651741","0,2039801",0,"0,134328358","0,024875622","0,895522388","0,034825871","0,009950249",0,0,"0,412935323","0,39800995","0,039800995",0,"0,07960199","0,582089552","0,298507463","0,253731343",0,0,0,0,0,"0,054726368",0,0,"0,059701493",2.0,T,65.0,0.031021,62.716422,,,,,
55,PP1,2.0,T,20120918T143700000,14.0,4.0,1.0,0.0,9.0,0.0,9144832407998200.0,9145.0,7.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,2.0,2,"0,942397213","0,919369699","0,023400054","0,001097271","0,004002574","0,01134942","0,001019845","1,75E-04","0,018932818","-4,280590366","-4,884915221","3,515744561",0,0,0,"0,194805195","0,242424242","0,0995671","0,025974026","0,952380952","0,008658009","0,004329004",0,0,"0,212121212","0,800865801",0,0,"0,082251082","0,051948052",0,"0,112554113","0,025974026",0,0,"0,004329004",0,0,0,0,0,2.0,T,66.0,0.096601,62.367833,,,,,
56,PP1,2.0,T,20120918T143800000,23.0,7.0,0.0,0.0,14.0,1.0,1313888744580080.0,1314.0,15.0,10.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,2,"0,929274227","0,8227052","0,03780599","0,00426653","0,004808702","0,014853114","0,004720519","2,17E-04","0,02900128","-5,469841389","-2,759374371","2,968646037","0,125","0,020833333","0,0125","0,35","0,133333333","0,091666667","0,029166667","0,941666667","0,020833333","0,0125",0,"0,0375",0,"0,6625",0,0,"0,058333333","0,095833333",0,"0,0375","0,004166667",0,0,0,0,"0,266666667",0,0,"0,020833333",2.0,T,63.0,0.060822,62.417151,,,,,
57,PP1,2.0,T,20120918T143900000,8.0,7.0,0.0,0.0,1.0,0.0,6.20112577698599e+16,62011.0,34.0,28.0,6.0,0.0,0.0,0.0,5.0,7.0,0.0,2,"0,940650406","0,940751141","0,024205144","0,009932748","0,003617383","0,00761045","7,63E-04","2,13E-04","0,011987758","0,833253666","-1,778768507","1,603025135",0,"0,004166667","0,016666667","0,666666667","0,004166667","0,333333333",0,"0,958333333",0,"0,008333333",0,"0,0125","0,1","0,4125",0,0,"0,004166667","0,104166667",0,"0,0875",0,0,0,0,0,0,0,0,"0,008333333",2.0,T,66.0,0.036781,60.431061,,,,,
58,PP1,2.0,T,20120918T144000000,3.0,3.0,0.0,0.0,0.0,0.0,2.32525470527469e+16,23253.0,111.0,70.0,41.0,13.0,11.0,0.0,16.0,4.0,0.0,2,"0,930970743","0,946627633","0,030082413","0,014141379","0,003736601","0,003622809","0,00145058","9,21E-04","0,014153204","0,743666869","-3,853812003","2,299696039",0,"0,0041841","0,012552301","0,589958159",0,"0,158995816","0,029288703","0,953974895",0,0,0,0,"0,322175732","0,338912134",0,0,0,"0,188284519",0,"0,083682008",0,0,0,0,0,0,0,0,"0,058577406",2.0,T,67.0,0.02108,60.43059,,,,,
59,PP1,2.0,T,20120918T144100000,18.0,11.0,0.0,0.0,7.0,0.0,1.29701639269813e+16,12970.0,89.0,70.0,19.0,0.0,2.0,0.0,11.0,10.0,2.0,2,"0,923400308","0,856661657","0,041489616","0,024151216","0,002037536","0,013620682","0,001425611","0,001360884","0,016515223","-1,138630219","-2,789758198","2,363215123",0,"0,0125","0,108333333","0,283333333","0,004166667","0,125","0,0875","0,958333333",0,0,0,0,"0,216666667","0,791666667",0,0,"0,020833333","0,329166667",0,"0,2625",0,0,0,0,0,0,0,0,"0,083333333",2.0,T,64.0,0.044939,61.105801,,,,,
60,PP1,2.0,T,20120918T144200000,22.0,11.0,0.0,0.0,9.0,1.0,1.30065744562121e+16,13007.0,88.0,69.0,19.0,0.0,0.0,0.0,12.0,6.0,3.0,2,"0,90562849","0,851547819","0,042176685","0,018284024","0,018466833","0,011343884","0,00104532","0,002346556","0,007336172","-0,764256895","-1,722416773","1,750476262","0,004385965","0,114035088","0,153508772","0,346491228","0,026315789","0,179824561","0,057017544","0,938596491","0,004385965","0,01754386",0,0,"0,442982456","0,48245614",0,0,"0,052631579","0,469298246",0,"0,175438596",0,0,0,0,0,"0,004385965",0,0,"0,219298246",2.0,T,66.0,0.044271,60.569495,,,,,
61,PP1,2.0,T,20120918T144300000,29.0,10.0,0.0,0.0,15.0,2.0,1.8565819897638e+16,18566.0,25.0,11.0,14.0,0.0,2.0,0.0,3.0,6.0,2.0,2,"0,916369685","0,863981605","0,056915611","0,006795721","0,003168998","0,011653298","7,28E-04","1,90E-04","0,049236377","-3,298472779","-1,221689321","1,218029858",0,"0,122362869","0,046413502","0,320675105","0,05907173","0,050632911","0,215189873","0,957805907","0,008438819","0,004219409",0,0,"0,088607595","0,518987342",0,0,0,0,0,"0,025316456",0,"0,004219409",0,"0,004219409",0,0,0,0,"0,075949367",2.0,T,63.0,0.041425,60.98637,,,,,
62,PP1,2.0,T,20120918T144400000,19.0,8.0,0.0,0.0,11.0,0.0,1.23337125432661e+16,12334.0,56.0,39.0,17.0,0.0,2.0,0.0,10.0,6.0,2.0,2,"0,91384256","0,823165188","0,089137033","0,005385617","0,0022365","0,007338185","0,001445005","2,54E-04","0,082495402","-0,924074727","-2,044959851","1,126762113",0,"0,025316456","0,012658228","0,308016878",0,"0,109704641","0,071729958","0,924050633","0,016877637","0,021097046",0,0,"0,143459916","0,675105485","0,008438819",0,0,"0,312236287","0,126582278","0,012658228",0,"0,004219409",0,0,0,0,0,0,"0,046413502",2.0,T,65.0,0.04585,62.110854,,,,,
63,PP1,2.0,T,20120918T144500000,12.0,6.0,0.0,0.0,6.0,0.0,7474436200344530.0,7474.0,15.0,11.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,2,"0,917263428","0,776370053","0,071988711","6,74E-04","0,002173161","0,016306352","0,002268884","7,90E-05","0,069540626","-0,826180518","-2,838536253","0,846572626","0,0041841",0,0,"0,146443515","0,087866109",0,"0,142259414","0,945606695","0,033472803","0,0041841",0,0,0,"1,753138075","0,0041841",0,"0,008368201","0,012552301","0,066945607","0,184100418","0,029288703","0,012552301",0,"0,050209205",0,"0,0041841",0,0,0,2.0,T,999.0,999.0,60.181237,,,,,
64,PP1,2.0,T,20120918T144600000,27.0,10.0,0.0,0.0,15.0,1.0,1.80965513720179e+16,18097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2,"0,927847778","0,790701514","0,092934305","0,008369789","0,001188466","0,017166312","0,001782442","2,39E-04","0,083754286","-3,994959945","-3,840381188","1,81069787","0,008438819","0,054852321","0,054852321","0,054852321","0,029535865",0,"0,025316456","0,924050633","0,008438819","0,012658228",0,0,0,"1,434599156",0,0,"0,042194093","0,181434599","0,012658228","0,451476793",0,"0,109704641",0,0,0,"0,012658228",0,0,"0,194092827",2.0,T,63.0,0.036392,60.799698,,,,,
65,PP1,2.0,T,20120918T144700000,13.0,10.0,0.0,0.0,1.0,1.0,956383492090942.0,956.0,118.0,89.0,29.0,0.0,5.0,0.0,17.0,10.0,0.0,2,"0,927269741","0,869544401","0,029916865","0,044367426","0,001846594","0,006896635","0,001345622","0,001740217","-0,014871943","3,198208919","-3,518381179","1,302166318",0,"0,050209205","0,158995816","0,644351464","0,0041841","0,384937238",0,"0,937238494","0,016736402",0,0,0,"0,807531381","0,661087866",0,0,0,"0,962343096","0,531380753","0,456066946",0,0,0,0,0,0,0,0,"0,083682008",2.0,T,64.0,0.044654,61.294046,,,,,
66,PP1,2.0,T,20120918T144800000,13.0,8.0,0.0,0.0,5.0,0.0,961764356093378.0,962.0,78.0,60.0,18.0,0.0,3.0,0.0,10.0,7.0,0.0,2,"0,915077318","0,922235109","0,028463262","0,028474681","0,002895693","0,007546972","0,001122188","0,002535953","-0,00183711","-0,432219239","-3,607091997","2,034806134","0,0125","0,054166667","0,066666667","0,445833333",0,"0,2125",0,"0,891666667","0,025","0,004166667",0,0,"0,516666667","0,65",0,0,"0,004166667","0,679166667","0,025","0,4375",0,"0,0125",0,0,0,"0,020833333",0,0,"0,175",2.0,T,62.0,0.039849,62.020273,,,,,
67,PP1,2.0,T,20120918T144900000,2.0,2.0,0.0,0.0,0.0,0.0,1.11561819117033e+16,11156.0,147.0,116.0,31.0,0.0,3.0,1.0,22.0,1.0,0.0,2,"0,92508694","0,901230508","0,028823771","0,04985534","0,002137215","0,002753266","0,001418221","0,002080123","-0,021754764","4,843698295","-2,294883602","1,649779202",0,"0,016666667","0,145833333","0,5625","0,033333333","0,3375","0,016666667","0,941666667","0,008333333",0,0,0,"0,625","0,279166667",0,0,"0,079166667","1,095833333","0,141666667","0,504166667","0,070833333",0,0,0,0,0,0,0,"0,075",2.0,T,65.0,0.038433,63.408377,,,,,
68,PP1,2.0,T,20120918T145000000,22.0,17.0,0.0,3.0,2.0,0.0,1.18475964548885e+16,11848.0,69.0,44.0,25.0,9.0,3.0,0.0,9.0,10.0,1.0,2,"0,912666912","0,776960535","0,034296428","0,016980118","0,002897873","0,014184053","0,001216687","0,002151972","0,016537855","-2,411395721","-1,860108249","1,286963716","0,004761905","0,080952381","0,085714286","0,166666667","0,00952381","0,066666667","0,014285714","0,904761905","0,004761905","0,00952381",0,0,"0,10952381","1,066666667",0,0,0,"0,242857143",0,"0,385714286","0,066666667",0,0,0,0,"0,004761905",0,0,"0,20952381",2.0,T,62.0,0.074214,63.676875,,,,,
69,PP1,2.0,T,20120918T145100000,9.0,5.0,0.0,0.0,0.0,2.0,4632838687280860.0,4633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,911691297","0,860975033","0,036246699","0,042598808","0,0132172","0,006622459","6,64E-04","0,003836513","-0,016640587","4,314326528","-2,88093211","1,524350693","0,034632035","0,0995671","0,199134199","0,519480519","0,012987013","0,220779221","0,012987013","0,904761905",0,"0,004329004",0,0,"0,346320346","0,12987013","0,008658009","0,017316017",0,"0,805194805","0,199134199","0,787878788",0,0,0,0,0,"0,047619048",0,0,"0,303030303",2.0,T,62.0,0.046152,63.856276,,,,,
70,PP1,2.0,T,20120918T145200000,5.0,3.0,0.0,0.0,2.0,0.0,3468993833134940.0,3469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,"0,920682586","0,826871173","0,034281922","0,073330105","0,00169481","0,011356838","0,002426197","0,003612506","-0,039302959","4,810755988","-1,959761798","0,248307195",0,"0,071129707","0,163179916","0,523012552","0,0041841","0,343096234",0,"0,941422594",0,0,0,"0,016736402","0,594142259","0,581589958",0,0,0,"1,121338912","0,008368201","1,050209205",0,0,0,0,0,0,0,0,"0,213389121",2.0,T,65.0,0.063123,63.627719,,,,,
71,PP1,2.0,T,20120918T145300000,15.0,8.0,0.0,0.0,7.0,0.0,9052294553655420.0,9052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2,"0,9074651","0,760398689","0,01790315","0,011663006","0,002012607","0,020505744","0,001081356","6,65E-04","0,005605476","-3,348805004","-3,066460583","0,833341606",0,"0,004310345","0,017241379","0,581896552","0,043103448","0,215517241",0,"0,948275862","0,004310345",0,0,"0,012931034","0,202586207","0,935344828",0,0,"0,012931034","0,370689655",0,"0,099137931","0,806034483",0,0,0,0,0,0,0,"0,064655172",2.0,T,62.0,0.047387,64.164839,,,,,
72,PP1,2.0,T,20120918T145400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,906772752","0,79451925","0,023998313","0,072884528","0,010382634","0,014123962","0,001263522","0,010969942","-0,055949245","2,989139414","-2,552514455","0,90301684",0,"0,170305677","0,379912664","0,64628821","0,043668122","0,406113537",0,"0,868995633","0,013100437","0,013100437",0,"0,004366812","0,969432314","0,589519651","0,034934498",0,"0,017467249","1,458515284",0,"0,668122271","0,008733624",0,0,"0,004366812",0,0,0,0,"0,510917031",2.0,T,71.0,0.032866,63.175696,,,,,
73,PP1,2.0,T,20120918T145500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,920092104","0,896492125","0,028604931","0,050610321","0,006403457","0,00734844","0,001150838","0,002908951","-0,026559647","5,600696174","-3,721028982","1,221540151","0,020833333","0,079166667","0,170833333","0,779166667",0,"0,408333333",0,"0,929166667","0,0125",0,0,"0,029166667","0,55","0,25",0,0,"0,120833333","1,370833333",0,"0,6125",0,0,0,"0,004166667",0,"0,041666667",0,0,"0,254166667",2.0,T,65.0,0.048127,59.996933,,,,,
74,PP1,2.0,T,20120918T145600000,12.0,9.0,0.0,0.0,3.0,0.0,8890797789446850.0,8891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2,"0,908708412","0,903131815","0,03051795","0,024065827","0,004314662","0,004422818","0,001415515","0,002422226","0,003685624","-3,052395906","-2,82034991","1,383363085",0,"0,029166667","0,075","0,3875",0,"0,204166667","0,004166667","0,933333333","0,004166667","0,016666667",0,"0,004166667","0,558333333","0,645833333",0,0,"0,004166667","0,404166667",0,"0,341666667",0,0,0,0,0,0,0,0,"0,133333333",2.0,T,60.0,0.042053,61.985641,,,,,
75,PP1,2.0,T,20120918T145700000,10.0,10.0,0.0,0.0,0.0,0.0,8118125686352690.0,8118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2,"0,921648556","0,923189633","0,021102217","0,021831853","0,002184172","0,005553443","9,34E-04","0,001701024","-0,001577601","-0,066456508","-3,464236633","2,53631537",0,"0,033898305","0,084745763","0,504237288",0,"0,224576271",0,"0,923728814","0,016949153","0,012711864",0,"0,004237288","0,305084746","0,605932203",0,0,"0,042372881","0,546610169",0,"0,398305085",0,"0,008474576",0,"0,033898305",0,0,0,0,"0,029661017",2.0,T,62.0,0.054897,64.477568,,,,,
76,PP1,2.0,T,20120918T145800000,3.0,3.0,0.0,0.0,0.0,0.0,2492235269707960.0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,"0,916819995","0,946798998","0,019871049","0,038493219","0,005517548","0,002781306","6,99E-04","0,001801965","-0,020686285","2,162967953","-3,37272517","2,286032182",0,"0,054852321","0,084388186","0,675105485",0,"0,421940928",0,"0,924050633","0,008438819","0,004219409",0,0,"0,620253165","0,143459916","0,008438819","0,021097046",0,"0,70464135","0,135021097","0,658227848",0,0,0,0,0,0,0,0,"0,139240506",2.0,T,69.0,0.038843,64.559337,,,,,
77,PP1,2.0,T,20120918T145900000,9.0,6.0,0.0,1.0,2.0,0.0,5809353304790500.0,5809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2,"0,902873559","0,863561294","0,055122017","0,026709653","0,003493831","0,004371768","0,001170485","0,001043534","0,02805613","-3,007635125","-2,836948861","1,701517334",0,"0,271186441","0,233050847","0,258474576","0,084745763","0,131355932","0,025423729","0,868644068","0,038135593","0,004237288",0,0,"0,038135593","0,228813559","0,046610169",0,"0,029661017","0,529661017",0,"0,279661017",0,0,0,0,0,0,0,0,"0,563559322",2.0,T,67.0,0.048483,65.103271,,,,,
78,PP1,2.0,T,20120918T150000000,27.0,13.0,4.0,1.0,1.0,4.0,1.59324729200379e+16,15932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2,"0,910097831","0,684577834","0,04483025","0,009192531","0,00290092","0,017430188","0,001787268","5,55E-04","0,033084834","-4,718504741","-2,770372916","2,267886549",0,"0,092827004","0,012658228","0,185654008","0,008438819","0,025316456","0,029535865","0,928270042","0,008438819","0,016877637",0,0,"0,016877637","0,957805907",0,0,"0,025316456","0,253164557",0,"0,223628692",0,"0,008438819",0,0,0,0,0,0,"0,029535865",2.0,T,999.0,999.0,63.516815,,,,,
79,PP1,2.0,T,20120918T150100000,22.0,10.0,0.0,0.0,0.0,6.0,1.75992260588992e+16,17599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"0,905575241","0,692953645","0,020119719","0,021709248","0,003685652","0,023294003","5,64E-04","0,002687352","-0,003788663","-3,086534247","-6,362189534","1,680527091",0,"0,029535865","0,012658228","0,270042194",0,"0,181434599",0,"0,713080169","0,210970464",0,0,0,"0,35443038","1,345991561",0,0,"0,11814346","0,582278481",0,"0,219409283","0,016877637",0,0,0,0,0,0,0,"0,042194093",2.0,T,999.0,999.0,999.0,,added,,,
80,PP1,2.0,T,20120918T150200000,35.0,20.0,1.0,0.0,0.0,7.0,260827555495533.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,"0,915599447","0,855925265","0,028865422","0,00138407","0,015586234","0,00524309","0,005130459","4,26E-04","0,01146331","-10,96713128","-5,68518232","3,168953809","0,0875",0,"0,045833333","0,345833333","0,0625","0,191666667",0,"0,983333333","0,008333333",0,0,0,"0,0875","0,358333333",0,0,0,"0,225",0,"0,016666667","0,033333333",0,"0,033333333",0,0,"0,316666667",0,0,"0,079166667",2.0,T,999.0,999.0,999.0,,added,,,
81,PP1,3.0,R,20120918T152300000,4.0,2.0,0.0,2.0,0.0,0.0,3357684333540670.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3,"0,850770176","0,682993375","0,222332469","0,025236304","0,002588948","0,02338902","7,72E-04","0,005405797","0,19590972","-15,09364191","-3,050191162","-0,769110282","0,026490066","0,245033113","0,278145695","0,086092715","0,238410596","0,079470199","0,165562914","0,715231788","0,119205298","0,033112583","0,337748344","0,324503311","0,039735099","0,344370861","0,271523179","0,01986755","0,198675497","0,516556291","0,119205298","0,145695364",0,"0,490066225","0,006622517","0,072847682","0,026490066","0,059602649",0,0,"0,59602649",3.0,R,999.0,999.0,71.150267,,,,,
82,PP1,3.0,R,20120918T152400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"0,883983626","0,730674071","0,181835976","0,004862844","0,003597075","0,007474472","0,003442608","0,002866527","0,17084084","-16,00718539","-3,219126826","1,75589028","0,147679325","0,164556962","0,012658228","0,037974684","0,362869198","0,016877637","0,071729958","0,886075949",0,"0,033755274","0,004219409","0,071729958",0,"0,265822785","0,126582278",0,"0,160337553","0,561181435",0,"0,025316456",0,"0,080168776","0,012658228","0,004219409",0,"0,282700422",0,0,"0,012658228",3.0,R,999.0,999.0,70.318304,,,,,
