PP;Blok;Condition;timestamp;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;;
PP1;2;T;20120918T144000000;0,930971;0,946628;0,030082;0,014141;0,003737;0,003623;0,001451;0,000921;0,014153;0,743667;-3,853812;2,299696;0,000000;0,004184;0,012552;0,589958;0,000000;0,158996;0,029289;0,953975;0,000000;0,000000;0,000000;0,000000;0,322176;0,338912;0,000000;0,000000;0,000000;0,188285;0,000000;0,083682;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,058577;;
PP1;2;T;20120918T144100000;0,923400;0,856662;0,041490;0,024151;0,002038;0,013621;0,001426;0,001361;0,016515;-1,138630;-2,789758;2,363215;0,000000;0,012500;0,108333;0,283333;0,004167;0,125000;0,087500;0,958333;0,000000;0,000000;0,000000;0,000000;0,216667;0,791667;0,000000;0,000000;0,020833;0,329167;0,000000;0,262500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,083333;;
PP1;2;T;20120918T144200000;0,905628;0,851548;0,042177;0,018284;0,018467;0,011344;0,001045;0,002347;0,007336;-0,764257;-1,722417;1,750476;0,004386;0,114035;0,153509;0,346491;0,026316;0,179825;0,057018;0,938596;0,004386;0,017544;0,000000;0,000000;0,442982;0,482456;0,000000;0,000000;0,052632;0,469298;0,000000;0,175439;0,000000;0,000000;0,000000;0,000000;0,000000;0,004386;0,000000;0,000000;0,219298;;
PP1;2;T;20120918T144300000;0,916370;0,863982;0,056916;0,006796;0,003169;0,011653;0,000728;0,000190;0,049236;-3,298473;-1,221689;1,218030;0,000000;0,122363;0,046414;0,320675;0,059072;0,050633;0,215190;0,957806;0,008439;0,004219;0,000000;0,000000;0,088608;0,518987;0,000000;0,000000;0,000000;0,000000;0,000000;0,025316;0,000000;0,004219;0,000000;0,004219;0,000000;0,000000;0,000000;0,000000;0,075949;;
PP1;2;T;20120918T144400000;0,913843;0,823165;0,089137;0,005386;0,002237;0,007338;0,001445;0,000254;0,082495;-0,924075;-2,044960;1,126762;0,000000;0,025316;0,012658;0,308017;0,000000;0,109705;0,071730;0,924051;0,016878;0,021097;0,000000;0,000000;0,143460;0,675105;0,008439;0,000000;0,000000;0,312236;0,126582;0,012658;0,000000;0,004219;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,046414;;
PP1;2;T;20120918T144500000;0,917263;0,776370;0,071989;0,000674;0,002173;0,016306;0,002269;0,000079;0,069541;-0,826181;-2,838536;0,846573;0,004184;0,000000;0,000000;0,146444;0,087866;0,000000;0,142259;0,945607;0,033473;0,004184;0,000000;0,000000;0,000000;1,753138;0,004184;0,000000;0,008368;0,012552;0,066946;0,184100;0,029289;0,012552;0,000000;0,050209;0,000000;0,004184;0,000000;0,000000;0,000000;;
PP1;2;T;20120918T144600000;0,927848;0,790702;0,092934;0,008370;0,001188;0,017166;0,001782;0,000239;0,083754;-3,994960;-3,840381;1,810698;0,008439;0,054852;0,054852;0,054852;0,029536;0,000000;0,025316;0,924051;0,008439;0,012658;0,000000;0,000000;0,000000;1,434599;0,000000;0,000000;0,042194;0,181435;0,012658;0,451477;0,000000;0,109705;0,000000;0,000000;0,000000;0,012658;0,000000;0,000000;0,194093;;
PP1;2;T;20120918T144700000;0,927270;0,869544;0,029917;0,044367;0,001847;0,006897;0,001346;0,001740;-0,014872;3,198209;-3,518381;1,302166;0,000000;0,050209;0,158996;0,644351;0,004184;0,384937;0,000000;0,937238;0,016736;0,000000;0,000000;0,000000;0,807531;0,661088;0,000000;0,000000;0,000000;0,962343;0,531381;0,456067;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,083682;;
PP1;2;T;20120918T144800000;0,915077;0,922235;0,028463;0,028475;0,002896;0,007547;0,001122;0,002536;-0,001837;-0,432219;-3,607092;2,034806;0,012500;0,054167;0,066667;0,445833;0,000000;0,212500;0,000000;0,891667;0,025000;0,004167;0,000000;0,000000;0,516667;0,650000;0,000000;0,000000;0,004167;0,679167;0,025000;0,437500;0,000000;0,012500;0,000000;0,000000;0,000000;0,020833;0,000000;0,000000;0,175000;;
PP1;2;T;20120918T144900000;0,925087;0,901231;0,028824;0,049855;0,002137;0,002753;0,001418;0,002080;-0,021755;4,843698;-2,294884;1,649779;0,000000;0,016667;0,145833;0,562500;0,033333;0,337500;0,016667;0,941667;0,008333;0,000000;0,000000;0,000000;0,625000;0,279167;0,000000;0,000000;0,079167;1,095833;0,141667;0,504167;0,070833;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,075000;;
PP1;2;T;20120918T145000000;0,912667;0,776961;0,034296;0,016980;0,002898;0,014184;0,001217;0,002152;0,016538;-2,411396;-1,860108;1,286964;0,004762;0,080952;0,085714;0,166667;0,009524;0,066667;0,014286;0,904762;0,004762;0,009524;0,000000;0,000000;0,109524;1,066667;0,000000;0,000000;0,000000;0,242857;0,000000;0,385714;0,066667;0,000000;0,000000;0,000000;0,000000;0,004762;0,000000;0,000000;0,209524;;
PP1;2;T;20120918T145100000;0,911691;0,860975;0,036247;0,042599;0,013217;0,006622;0,000664;0,003837;-0,016641;4,314327;-2,880932;1,524351;0,034632;0,099567;0,199134;0,519481;0,012987;0,220779;0,012987;0,904762;0,000000;0,004329;0,000000;0,000000;0,346320;0,129870;0,008658;0,017316;0,000000;0,805195;0,199134;0,787879;0,000000;0,000000;0,000000;0,000000;0,000000;0,047619;0,000000;0,000000;0,303030;;
PP1;2;T;20120918T145200000;0,920683;0,826871;0,034282;0,073330;0,001695;0,011357;0,002426;0,003613;-0,039303;4,810756;-1,959762;0,248307;0,000000;0,071130;0,163180;0,523013;0,004184;0,343096;0,000000;0,941423;0,000000;0,000000;0,000000;0,016736;0,594142;0,581590;0,000000;0,000000;0,000000;1,121339;0,008368;1,050209;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,213389;;
PP1;2;T;20120918T145300000;0,907465;0,760399;0,017903;0,011663;0,002013;0,020506;0,001081;0,000665;0,005605;-3,348805;-3,066461;0,833342;0,000000;0,004310;0,017241;0,581897;0,043103;0,215517;0,000000;0,948276;0,004310;0,000000;0,000000;0,012931;0,202586;0,935345;0,000000;0,000000;0,012931;0,370690;0,000000;0,099138;0,806034;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,064655;;
PP1;2;T;20120918T145400000;0,906773;0,794519;0,023998;0,072885;0,010383;0,014124;0,001264;0,010970;-0,055949;2,989139;-2,552514;0,903017;0,000000;0,170306;0,379913;0,646288;0,043668;0,406114;0,000000;0,868996;0,013100;0,013100;0,000000;0,004367;0,969432;0,589520;0,034934;0,000000;0,017467;1,458515;0,000000;0,668122;0,008734;0,000000;0,000000;0,004367;0,000000;0,000000;0,000000;0,000000;0,510917;;
PP1;2;T;20120918T145500000;0,920092;0,896492;0,028605;0,050610;0,006403;0,007348;0,001151;0,002909;-0,026560;5,600696;-3,721029;1,221540;0,020833;0,079167;0,170833;0,779167;0,000000;0,408333;0,000000;0,929167;0,012500;0,000000;0,000000;0,029167;0,550000;0,250000;0,000000;0,000000;0,120833;1,370833;0,000000;0,612500;0,000000;0,000000;0,000000;0,004167;0,000000;0,041667;0,000000;0,000000;0,254167;;
PP1;2;T;20120918T145600000;0,908708;0,903132;0,030518;0,024066;0,004315;0,004423;0,001416;0,002422;0,003686;-3,052396;-2,820350;1,383363;0,000000;0,029167;0,075000;0,387500;0,000000;0,204167;0,004167;0,933333;0,004167;0,016667;0,000000;0,004167;0,558333;0,645833;0,000000;0,000000;0,004167;0,404167;0,000000;0,341667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,133333;;
PP1;2;T;20120918T145700000;0,921649;0,923190;0,021102;0,021832;0,002184;0,005553;0,000934;0,001701;-0,001578;-0,066457;-3,464237;2,536315;0,000000;0,033898;0,084746;0,504237;0,000000;0,224576;0,000000;0,923729;0,016949;0,012712;0,000000;0,004237;0,305085;0,605932;0,000000;0,000000;0,042373;0,546610;0,000000;0,398305;0,000000;0,008475;0,000000;0,033898;0,000000;0,000000;0,000000;0,000000;0,029661;;
PP1;2;T;20120918T145800000;0,916820;0,946799;0,019871;0,038493;0,005518;0,002781;0,000699;0,001802;-0,020686;2,162968;-3,372725;2,286032;0,000000;0,054852;0,084388;0,675105;0,000000;0,421941;0,000000;0,924051;0,008439;0,004219;0,000000;0,000000;0,620253;0,143460;0,008439;0,021097;0,000000;0,704641;0,135021;0,658228;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,139241;;
PP1;2;T;20120918T145900000;0,902874;0,863561;0,055122;0,026710;0,003494;0,004372;0,001170;0,001044;0,028056;-3,007635;-2,836949;1,701517;0,000000;0,271186;0,233051;0,258475;0,084746;0,131356;0,025424;0,868644;0,038136;0,004237;0,000000;0,000000;0,038136;0,228814;0,046610;0,000000;0,029661;0,529661;0,000000;0,279661;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,563559;;
PP1;2;T;20120918T150000000;0,910098;0,684578;0,044830;0,009193;0,002901;0,017430;0,001787;0,000555;0,033085;-4,718505;-2,770373;2,267887;0,000000;0,092827;0,012658;0,185654;0,008439;0,025316;0,029536;0,928270;0,008439;0,016878;0,000000;0,000000;0,016878;0,957806;0,000000;0,000000;0,025316;0,253165;0,000000;0,223629;0,000000;0,008439;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,029536;;
PP1;2;T;20120918T150100000;0,905575;0,692954;0,020120;0,021709;0,003686;0,023294;0,000564;0,002687;-0,003789;-3,086534;-6,362190;1,680527;0,000000;0,029536;0,012658;0,270042;0,000000;0,181435;0,000000;0,713080;0,210970;0,000000;0,000000;0,000000;0,354430;1,345992;0,000000;0,000000;0,118143;0,582278;0,000000;0,219409;0,016878;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,042194;;
PP1;2;T;20120918T150200000;0,915599;0,855925;0,028865;0,001384;0,015586;0,005243;0,005130;0,000426;0,011463;-10,967131;-5,685182;3,168954;0,087500;0,000000;0,045833;0,345833;0,062500;0,191667;0,000000;0,983333;0,008333;0,000000;0,000000;0,000000;0,087500;0,358333;0,000000;0,000000;0,000000;0,225000;0,000000;0,016667;0,033333;0,000000;0,033333;0,000000;0,000000;0,316667;0,000000;0,000000;0,079167;;
PP1;3;R;20120918T152300000;0,850770;0,682993;0,222332;0,025236;0,002589;0,023389;0,000772;0,005406;0,195910;-15,093642;-3,050191;-0,769110;0,026490;0,245033;0,278146;0,086093;0,238411;0,079470;0,165563;0,715232;0,119205;0,033113;0,337748;0,324503;0,039735;0,344371;0,271523;0,019868;0,198675;0,516556;0,119205;0,145695;0,000000;0,490066;0,006623;0,072848;0,026490;0,059603;0,000000;0,000000;0,596026;;
PP1;3;R;20120918T152400000;0,883984;0,730674;0,181836;0,004863;0,003597;0,007474;0,003443;0,002867;0,170841;-16,007185;-3,219127;1,755890;0,147679;0,164557;0,012658;0,037975;0,362869;0,016878;0,071730;0,886076;0,000000;0,033755;0,004219;0,071730;0,000000;0,265823;0,126582;0,000000;0,160338;0,561181;0,000000;0,025316;0,000000;0,080169;0,012658;0,004219;0,000000;0,282700;0,000000;0,000000;0,012658;;
PP1;3;R;20120918T152500000;0,877724;0,874627;0,155671;0,001297;0,006974;0,002079;0,000112;0,000119;0,148585;-16,328587;-2,844682;-5,213625;0,000000;0,808333;0,295833;0,012500;0,000000;0,000000;0,000000;0,950000;0,004167;0,000000;0,000000;0,000000;0,000000;0,004167;0,083333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,341667;;
PP1;3;R;20120918T152600000;0,859122;0,911065;0,119894;0,001383;0,009333;0,001729;0,000059;0,000116;0,110561;-18,552210;-2,986390;-4,003000;0,000000;0,912500;0,091667;0,000000;0,000000;0,000000;0,000000;0,975000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,029167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,020833;;
PP1;3;R;20120918T152700000;0,867994;0,652115;0,112634;0,021231;0,012419;0,001948;0,000715;0,004372;0,085535;-10,117824;-4,081485;-1,656867;0,039648;0,458150;0,193833;0,057269;0,176211;0,079295;0,074890;0,903084;0,004405;0,008811;0,405286;0,004405;0,079295;0,000000;0,088106;0,000000;0,083700;0,920705;0,149780;0,000000;0,022026;0,581498;0,004405;0,048458;0,000000;0,096916;0,004405;0,000000;0,233480;;
PP1;3;R;20120918T152800000;0,934934;0,949647;0,060860;0,000595;0,004471;0,004640;0,000526;0,001123;0,055967;-22,952427;-4,344983;6,982354;0,000000;0,000000;0,000000;0,000000;0,379167;0,079167;0,266667;0,995833;0,000000;0,000000;0,000000;0,000000;0,016667;0,129167;0,000000;0,000000;0,000000;0,225000;0,000000;0,000000;0,000000;0,091667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP1;3;I;20120918T153300000;0,887990;0,827054;0,093185;0,011185;0,013597;0,006722;0,000239;0,001642;0,072408;-9,548236;-3,029878;-0,811143;0,000000;0,640000;0,435556;0,346667;0,017778;0,146667;0,000000;0,822222;0,097778;0,008889;0,000000;0,040000;0,253333;0,133333;0,102222;0,000000;0,084444;0,151111;0,031111;0,066667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,995556;;
PP1;3;I;20120918T153400000;0,896905;0,779856;0,075191;0,041377;0,002980;0,017736;0,000220;0,002632;0,032644;-3,597581;-6,470974;0,502171;0,000000;0,176471;0,243697;0,302521;0,021008;0,247899;0,000000;0,563025;0,386555;0,004202;0,000000;0,000000;0,579832;0,651261;0,000000;0,000000;0,147059;0,260504;0,000000;0,361345;0,000000;0,021008;0,000000;0,000000;0,000000;0,000000;0,000000;0,008403;0,420168;;
PP1;3;I;20120918T153500000;0,899104;0,883020;0,043846;0,023580;0,022377;0,005148;0,000221;0,001327;0,009868;-2,416198;-5,599513;-0,693229;0,000000;0,254167;0,145833;0,520833;0,050000;0,395833;0,000000;0,612500;0,300000;0,029167;0,000000;0,000000;0,954167;0,229167;0,012500;0,000000;0,066667;0,166667;0,000000;0,170833;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,141667;;
PP1;3;I;20120918T153600000;0,872495;0,924996;0,033387;0,005167;0,006065;0,006229;0,000126;0,000406;0,024456;-7,067283;-8,318016;1,804512;0,000000;0,041667;0,091667;0,241667;0,141667;0,262500;0,000000;0,570833;0,408333;0,000000;0,000000;0,000000;0,420833;0,325000;0,000000;0,000000;0,000000;0,008333;0,000000;0,070833;0,004167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,066667;;
PP1;3;I;20120918T153700000;0,880096;0,784418;0,053165;0,002102;0,004156;0,016173;0,000223;0,000225;0,047862;-8,823743;-5,748997;1,655942;0,000000;0,126984;0,126984;0,259259;0,005291;0,312169;0,000000;0,788360;0,179894;0,000000;0,000000;0,010582;0,238095;0,793651;0,026455;0,000000;0,052910;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,227513;;
PP1;3;I;20120918T153800000;0,889986;0,831428;0,082158;0,008753;0,006034;0,006119;0,000373;0,000255;0,068788;-8,523961;-4,711882;0,863016;0,000000;0,163180;0,138075;0,259414;0,000000;0,179916;0,000000;0,774059;0,175732;0,000000;0,000000;0,000000;0,200837;0,640167;0,012552;0,000000;0,000000;0,037657;0,000000;0,004184;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,142259;;
PP1;3;I;20120918T153900000;0,919921;0,850539;0,079689;0,007480;0,001726;0,018415;0,000645;0,000764;0,071634;-2,148609;-2,772120;1,078852;0,004167;0,108333;0,037500;0,404167;0,108333;0,245833;0,016667;0,833333;0,095833;0,025000;0,004167;0,025000;0,533333;0,700000;0,000000;0,000000;0,008333;0,233333;0,100000;0,316667;0,000000;0,000000;0,000000;0,000000;0,000000;0,004167;0,000000;0,000000;0,025000;;
PP1;3;I;20120918T154000000;0,908562;0,861260;0,045667;0,004829;0,002497;0,011549;0,000646;0,000239;0,039106;-6,030509;-4,984016;0,904832;0,000000;0,087500;0,079167;0,075000;0,425000;0,120833;0,000000;0,754167;0,208333;0,000000;0,000000;0,000000;0,129167;1,104167;0,012500;0,000000;0,000000;0,070833;0,000000;0,141667;0,000000;0,000000;0,000000;0,025000;0,000000;0,000000;0,000000;0,000000;0,016667;;
PP1;3;I;20120918T154100000;0,902124;0,806584;0,076858;0,004316;0,002624;0,023881;0,000678;0,000456;0,070615;-8,595960;-5,041174;2,187207;0,020921;0,004184;0,000000;0,092050;0,267782;0,142259;0,016736;0,878661;0,083682;0,000000;0,041841;0,025105;0,154812;0,882845;0,004184;0,000000;0,020921;0,087866;0,087866;0,029289;0,096234;0,087866;0,008368;0,000000;0,000000;0,041841;0,000000;0,079498;0,033473;;
PP1;3;I;20120918T154200000;0,911998;0,908676;0,033531;0,046459;0,001547;0,005077;0,000588;0,003299;-0,013245;-0,965784;-2,099294;0,060248;0,000000;0,075000;0,091667;0,354167;0,241667;0,383333;0,000000;0,770833;0,141667;0,008333;0,000000;0,000000;0,762500;0,545833;0,000000;0,000000;0,000000;0,675000;0,000000;0,866667;0,012500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,037500;;
PP1;3;I;20120918T154300000;0,887179;0,888962;0,053124;0,008765;0,004027;0,006444;0,000382;0,000502;0,041377;-4,282804;-6,239537;2,055299;0,000000;0,129167;0,041667;0,204167;0,429167;0,266667;0,000000;0,570833;0,400000;0,004167;0,000000;0,000000;0,316667;0,362500;0,000000;0,000000;0,033333;0,162500;0,000000;0,495833;0,012500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,029167;;
PP1;3;I;20120918T154400000;0,894957;0,871367;0,041748;0,024479;0,003594;0,005678;0,000409;0,001827;0,015511;-4,932769;-3,421635;1,047409;0,000000;0,129707;0,096234;0,259414;0,234310;0,175732;0,000000;0,690377;0,263598;0,008368;0,000000;0,000000;0,564854;0,351464;0,000000;0,000000;0,000000;0,179916;0,000000;0,414226;0,029289;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,075314;;
PP1;3;I;20120918T154500000;0,918085;0,914533;0,070821;0,016494;0,005156;0,012208;0,000214;0,000979;0,051128;-4,445582;-6,398593;1,995489;0,017241;0,107759;0,129310;0,314655;0,228448;0,413793;0,000000;0,556034;0,383621;0,017241;0,000000;0,000000;0,754310;0,521552;0,000000;0,000000;0,068966;0,038793;0,000000;0,439655;0,000000;0,043103;0,000000;0,112069;0,030172;0,030172;0,000000;0,094828;0,224138;;
PP1;3;I;20120918T154600000;0,906498;0,906576;0,067014;0,024424;0,006590;0,005221;0,001350;0,001233;0,039959;-3,270797;-5,716441;1,043416;0,041667;0,120833;0,095833;0,379167;0,241667;0,387500;0,000000;0,566667;0,337500;0,029167;0,108333;0,008333;0,841667;0,175000;0,000000;0,000000;0,012500;0,029167;0,125000;0,341667;0,008333;0,037500;0,000000;0,000000;0,000000;0,087500;0,000000;0,000000;0,150000;;
PP1;3;I;20120918T154700000;0,901211;0,958382;0,030717;0,020280;0,006482;0,003373;0,000350;0,001154;0,006818;-1,447364;-6,241454;1,335436;0,008547;0,051282;0,042735;0,410256;0,059829;0,551282;0,000000;0,615385;0,316239;0,000000;0,000000;0,000000;0,756410;0,021368;0,000000;0,000000;0,017094;0,431624;0,008547;0,551282;0,000000;0,004274;0,000000;0,012821;0,000000;0,008547;0,000000;0,025641;0,047009;;
PP1;3;I;20120918T154800000;0,896559;0,897949;0,034570;0,033707;0,002733;0,003502;0,000658;0,002462;0,000037;-0,485135;-5,651872;0,549604;0,000000;0,100000;0,108333;0,416667;0,220833;0,383333;0,000000;0,616667;0,337500;0,004167;0,000000;0,000000;0,741667;0,150000;0,000000;0,000000;0,008333;0,558333;0,000000;0,562500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,045833;;
PP1;3;I;20120918T154900000;0,892376;0,934922;0,032628;0,018285;0,005673;0,002473;0,000855;0,002078;0,012097;-4,109626;-5,879282;0,948497;0,000000;0,156780;0,080508;0,279661;0,233051;0,415254;0,000000;0,699153;0,266949;0,000000;0,000000;0,000000;0,508475;0,080508;0,000000;0,000000;0,025424;0,771186;0,000000;0,563559;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,004237;0,063559;;
PP1;3;I;20120918T155000000;0,891532;0,804440;0,061947;0,011876;0,003224;0,020767;0,001863;0,001403;0,047558;-5,753844;-3,933906;0,448756;0,000000;0,298701;0,272727;0,233766;0,320346;0,359307;0,004329;0,757576;0,173160;0,004329;0,000000;0,000000;0,329004;0,606061;0,038961;0,000000;0,025974;0,281385;0,000000;0,194805;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,350649;;
PP1;3;I;20120918T155100000;0,906199;0,847171;0,061259;0,066296;0,007862;0,004890;0,000516;0,006135;-0,007342;-0,490060;-2,198448;-1,762839;0,004651;0,162791;0,358140;0,479070;0,237209;0,493023;0,000000;0,823256;0,013953;0,032558;0,000000;0,004651;1,432558;0,339535;0,013953;0,000000;0,102326;1,144186;0,200000;0,376744;0,000000;0,000000;0,000000;0,000000;0,023256;0,004651;0,000000;0,000000;0,790698;;
PP1;3;I;20120918T155200000;0,895121;0,801701;0,057866;0,006777;0,002893;0,006774;0,000616;0,000469;0,049032;-5,703488;-4,180348;1,486328;0,000000;0,126050;0,121849;0,058824;0,491597;0,079832;0,000000;0,945378;0,016807;0,000000;0,000000;0,000000;0,105042;0,752101;0,029412;0,000000;0,025210;0,222689;0,000000;0,096639;0,075630;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,205882;;
PP1;3;I;20120918T155300000;0,905701;0,895653;0,072556;0,020269;0,004290;0,008332;0,000352;0,002571;0,049928;-3,273662;-4,004862;2,154171;0,000000;0,177273;0,300000;0,240909;0,163636;0,200000;0,000000;0,877273;0,018182;0,022727;0,000000;0,031818;0,359091;0,372727;0,013636;0,000000;0,059091;0,522727;0,000000;0,254545;0,004545;0,000000;0,000000;0,031818;0,018182;0,000000;0,000000;0,000000;0,677273;;
PP1;3;I;20120918T155400000;0,911231;0,914463;0,035704;0,024445;0,006315;0,004286;0,000182;0,002750;0,009715;-1,282137;-3,701720;1,144495;0,000000;0,125000;0,237500;0,341667;0,087500;0,195833;0,000000;0,920833;0,012500;0,008333;0,000000;0,000000;0,425000;0,275000;0,008333;0,000000;0,016667;0,583333;0,062500;0,066667;0,008333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,429167;;
PP1;3;I;20120918T155500000;0,914034;0,896994;0,022669;0,039844;0,003191;0,006990;0,000327;0,016921;-0,017969;-3,507415;-3,244408;1,847764;0,000000;0,133891;0,188285;0,284519;0,150628;0,209205;0,000000;0,937238;0,000000;0,000000;0,000000;0,000000;0,640167;0,497908;0,004184;0,000000;0,016736;0,518828;0,000000;0,112971;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,414226;;
PP1;3;I;20120918T155600000;0,893578;0,898278;0,049615;0,072039;0,007543;0,002454;0,000205;0,008464;-0,023987;-3,897081;-2,154350;1,062693;0,000000;0,154812;0,359833;0,435146;0,050209;0,364017;0,000000;0,849372;0,012552;0,033473;0,000000;0,000000;0,987448;0,029289;0,016736;0,000000;0,000000;0,548117;0,000000;0,493724;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,736402;;
