PP,Blok,Condition,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnMouseDistance,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange
PP3,1,R,20120924T132600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,1,R,20120924T132700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,1,R,20120924T132800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,1,R,20120924T132900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,1,N,20120924T133300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,1,N,20120924T133400000,2,1,0,1,0,0,11095170120372100,11095,0,0,0,0,0,0,0,1,0
PP3,1,N,20120924T133500000,17,9,1,1,0,3,8509935479387120,8510,35,20,15,0,5,0,4,3,2
PP3,1,N,20120924T133600000,10,8,0,0,0,1,42824917171431800,42825,87,49,38,5,7,0,9,1,0
PP3,1,N,20120924T133700000,20,9,0,2,9,0,11336746576462700,11337,48,33,15,4,3,0,4,4,1
PP3,1,N,20120924T133800000,12,6,0,0,4,1,6568204899237510,6568,17,12,5,0,0,0,2,1,1
PP3,1,N,20120924T133900000,30,13,2,0,3,6,25689517081252600,25690,20,16,4,0,0,0,1,2,3
PP3,1,N,20120924T134000000,20,11,0,1,2,3,16805131452085300,16805,21,14,7,1,2,0,2,8,0
PP3,1,N,20120924T134100000,38,18,1,0,0,9,31083721300344700,31084,30,19,11,0,6,0,2,8,1
PP3,1,N,20120924T134200000,17,10,2,0,0,2,1184198110598,1,54,30,24,11,1,0,8,5,2
PP3,1,N,20120924T134300000,47,23,1,0,3,10,3379717780519980,3380,29,16,13,0,2,0,6,5,1
PP3,1,N,20120924T134400000,33,15,4,1,3,5,2114316200310030,2114,21,18,3,0,0,0,1,1,7
PP3,1,N,20120924T134500000,16,10,0,0,0,3,13078575663812800,13079,73,50,23,0,1,0,12,3,0
PP3,1,N,20120924T134600000,39,9,0,5,25,0,2530458369665,3,0,0,0,0,0,0,0,8,0
PP3,1,N,20120924T134700000,14,5,0,1,6,1,9273216624770150,9273,6,6,0,0,0,0,0,2,3
PP3,1,N,20120924T134800000,35,6,0,0,27,1,20275590703250100,20276,34,24,10,0,4,0,3,1,4
PP3,1,N,20120924T134900000,37,19,0,0,2,8,28494823344191500,28495,38,25,13,0,0,0,7,5,3
PP3,1,N,20120924T135000000,17,12,1,0,0,2,1104754393733500,1105,68,20,48,29,3,0,5,5,1
PP3,1,N,20120924T135100000,7,4,1,0,0,1,3234795087989900,3235,80,40,40,1,16,1,10,2,1
PP3,1,N,20120924T135200000,24,5,0,0,13,3,19653780972012900,19654,30,13,17,1,9,0,1,4,0
PP3,1,N,20120924T135300000,31,10,0,0,5,8,259814988682679,260,85,49,36,12,3,0,10,2,0
PP3,1,N,20120924T135400000,50,18,0,0,4,14,4837079002621780,4837,0,0,0,0,0,0,0,2,0
PP3,1,N,20120924T135500000,29,10,0,0,5,7,26758938079422500,26759,99,68,31,0,5,0,15,3,0
PP3,1,N,20120924T135600000,35,17,0,0,2,8,26224084476970900,26224,52,27,25,0,4,0,8,7,0
PP3,1,N,20120924T135700000,28,13,0,0,5,5,20203954973571100,20204,66,39,27,2,2,0,9,5,0
PP3,1,N,20120924T135800000,35,16,0,0,5,7,21930904430164000,21931,4,2,2,0,1,0,0,0,0
PP3,1,N,20120924T135900000,43,4,0,0,35,2,2540133648106770,2540,17,10,7,0,0,0,4,2,1
PP3,1,N,20120924T140000000,17,10,1,0,0,3,107742704779138,108,84,50,34,0,5,1,16,1,0
PP3,1,N,20120924T140100000,57,7,0,0,43,3,4161477667122910,4161,0,0,0,0,0,0,0,1,1
PP3,1,N,20120924T140200000,21,9,0,0,6,3,16171749788736100,16172,9,8,1,0,0,0,0,3,1
PP3,1,N,20120924T140300000,24,10,0,1,7,3,12535376710733500,12535,44,31,13,0,2,0,6,2,7
PP3,1,N,20120924T140400000,65,6,0,0,57,1,4389685117952790,4390,33,24,9,0,1,0,5,5,1
PP3,1,N,20120924T140500000,11,5,0,0,2,2,4462507955790250,4463,67,38,29,0,10,0,9,0,0
PP3,1,N,20120924T140600000,17,9,1,0,3,2,9143509234255480,9144,39,11,28,0,10,0,7,1,1
PP3,1,N,20120924T140700000,34,15,1,0,2,8,1898144598955610,1898,47,24,23,3,3,1,8,3,1
PP3,1,N,20120924T140800000,26,14,1,0,3,4,13951660682166800,13952,76,40,36,14,2,1,13,9,4
PP3,1,N,20120924T140900000,42,17,2,0,5,9,2290757653312630,2291,23,11,12,0,2,2,3,7,6
PP3,1,N,20120924T141000000,37,22,1,2,10,1,23897689554354400,23898,21,12,9,1,3,0,3,3,15
PP3,1,N,20120924T141100000,30,8,0,2,14,3,1969682425477620,1970,34,26,8,0,0,0,5,0,9
PP3,2,N,20120924T142700000,5,3,0,2,0,0,35335991956065300,35336,0,0,0,0,0,0,0,2,1
PP3,2,R,20120924T142800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,2,R,20120924T142900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,2,R,20120924T143000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,2,R,20120924T143100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,2,R,20120924T143200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,2,R,20120924T143300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,2,T,20120924T143700000,19,8,0,0,1,5,15954681649491800,15955,51,17,34,0,6,0,9,1,2
PP3,2,T,20120924T143800000,17,5,1,0,6,2,11132331667708900,11132,43,33,10,0,1,1,5,3,0
PP3,2,T,20120924T143900000,32,15,3,0,0,7,24421925448556900,24422,34,19,15,0,5,1,4,6,2
PP3,2,T,20120924T144000000,23,10,1,0,2,5,1439594666483250,1440,24,9,15,0,6,2,4,4,0
PP3,2,T,20120924T144100000,23,14,2,0,3,2,14885706968187000,14886,4,0,4,0,0,2,0,5,0
PP3,2,T,20120924T144200000,10,1,0,0,9,0,55499881645527100,55500,0,0,0,0,0,0,0,0,1
PP3,2,T,20120924T144300000,28,13,3,0,2,5,13241589678213300,13242,5,0,5,0,0,2,1,4,0
PP3,2,T,20120924T144400000,26,8,1,0,13,2,13514917341541400,13515,2,0,2,0,0,1,0,5,1
PP3,2,T,20120924T144500000,40,8,1,1,16,7,26844641149702700,26845,3,0,3,0,1,1,0,1,0
PP3,2,T,20120924T144600000,30,7,0,0,17,3,2156959295296770,2157,7,1,6,0,4,0,1,1,1
PP3,2,T,20120924T144700000,24,2,0,0,22,0,12224229768688000,12224,0,0,0,0,0,0,0,0,1
PP3,2,T,20120924T144800000,10,1,0,0,9,0,6477593762500000,6478,0,0,0,0,0,0,0,0,0
PP3,2,T,20120924T144900000,26,11,1,0,7,3,15140683567629400,15141,3,0,3,0,1,1,0,2,0
PP3,2,T,20120924T145000000,35,12,3,0,5,7,1848609986321030,1849,6,0,6,0,4,2,0,3,0
PP3,2,T,20120924T145100000,18,8,0,0,6,2,10438723472653600,10439,8,4,4,0,0,0,0,2,1
PP3,2,T,20120924T145200000,20,5,1,0,8,3,1805396754254710,1805,0,0,0,0,0,0,0,0,1
PP3,2,T,20120924T145300000,35,20,2,0,1,6,17557401645609100,17557,12,0,12,1,2,4,2,8,3
PP3,2,T,20120924T145400000,17,11,0,1,1,2,9145050964750860,9145,108,79,29,0,7,0,15,6,3
PP3,2,T,20120924T145500000,0,0,0,0,0,0,0,0,139,101,38,0,13,0,22,0,0
PP3,2,T,20120924T145600000,3,1,0,0,0,1,2375335264703030,2375,123,80,43,0,18,0,18,0,0
PP3,2,T,20120924T145700000,0,0,0,0,0,0,0,0,207,151,56,0,17,0,36,0,0
PP3,2,T,20120924T145800000,20,7,0,0,13,0,11518069688051600,11518,53,41,12,0,0,0,10,3,3
PP3,2,T,20120924T145900000,19,8,1,0,4,3,12055722300306300,12056,88,56,32,1,10,1,16,5,1
PP3,2,T,20120924T150000000,21,9,0,0,0,6,19515341443313300,19515,123,91,32,0,10,0,20,0,0
PP3,2,T,20120924T150100000,21,10,0,0,1,5,16710775382342100,16711,75,53,22,0,5,0,13,3,0
PP3,2,T,20120924T150200000,14,5,1,0,0,4,9823711709168730,9824,116,77,39,1,4,0,23,2,1
PP3,2,T,20120924T150300000,29,17,3,0,1,4,15178382661208500,15178,71,52,19,0,4,0,7,11,4
PP3,3,R,20120924T152200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
PP3,3,R,20120924T152300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,3,R,20120924T152400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,3,R,20120924T152500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,3,R,20120924T152600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,3,R,20120924T152700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP3,3,I,20120924T153000000,11,5,0,0,0,3,3569810597270880,3570,46,36,10,0,1,0,4,4,1
PP3,3,I,20120924T153100000,39,18,0,3,14,2,22630933367879400,22631,30,24,6,0,0,0,4,13,0
PP3,3,I,20120924T153200000,29,21,0,0,0,4,1899730520913610,1900,0,0,0,0,0,0,0,14,0
PP3,3,I,20120924T153300000,1,0,0,0,0,0,10040916292848900,10041,61,36,25,0,12,0,9,0,0
PP3,3,I,20120924T153400000,0,0,0,0,0,0,0,0,109,85,24,0,3,0,19,0,0
PP3,3,I,20120924T153500000,0,0,0,0,0,0,0,0,104,78,26,0,7,0,19,0,0
PP3,3,I,20120924T153600000,22,12,1,1,0,4,10583429093731100,10583,47,40,7,0,0,0,4,5,3
PP3,3,I,20120924T153700000,15,6,0,0,9,0,10093847850280500,10094,70,35,35,6,10,1,7,3,1
PP3,3,I,20120924T153800000,17,2,0,0,13,1,9305024540901890,9305,0,0,0,0,0,0,0,0,2
PP3,3,I,20120924T153900000,32,5,0,0,25,1,19336642859856800,19337,27,24,3,0,0,0,2,0,5
PP3,3,I,20120924T154000000,14,7,1,0,4,1,8577255903906200,8577,55,23,32,0,18,1,5,2,0
PP3,3,I,20120924T154100000,22,12,1,0,1,4,14481134173542900,14481,43,24,19,2,3,1,8,5,0
PP3,3,I,20120924T154200000,23,10,2,1,8,1,1669346985422760,1669,52,42,10,0,1,0,8,9,3
PP3,3,I,20120924T154300000,40,11,1,0,22,3,24656663887458600,24657,15,4,11,0,3,1,1,5,1
PP3,3,I,20120924T154400000,33,7,0,0,26,0,23463623709618700,23464,28,20,8,0,1,0,3,3,4
PP3,3,I,20120924T154500000,50,10,1,0,33,3,3473678314611240,3474,32,23,9,0,1,2,2,5,3
PP3,3,I,20120924T154600000,27,7,0,0,18,1,18298387040042300,18298,45,37,8,0,4,0,3,0,5
PP3,3,I,20120924T154700000,11,5,1,0,3,1,7091782230746060,7092,34,24,10,0,0,1,6,2,2
PP3,3,I,20120924T154800000,39,18,0,1,8,6,2922490715626460,2922,29,22,7,0,2,0,4,8,3
PP3,3,I,20120924T154900000,28,14,2,0,2,5,1887397793423310,1887,28,17,11,0,5,1,2,7,2
PP3,3,I,20120924T155000000,43,22,3,1,7,5,2644302781558670,2644,7,5,2,0,1,1,0,9,3
PP3,3,I,20120924T155100000,34,22,0,0,2,5,17075494647862900,17075,4,0,4,0,1,0,0,8,3
PP3,3,I,20120924T155200000,32,15,2,0,7,4,21984377839779700,21984,29,23,6,1,1,1,2,3,6
PP3,3,I,20120924T155300000,29,14,0,0,13,1,21752175630067900,21752,16,12,4,0,2,0,1,3,3
PP3,3,I,20120924T155400000,22,11,1,0,8,1,10879055414076100,10879,43,27,16,4,6,1,2,4,5
PP3,3,I,20120924T155500000,41,16,1,0,18,3,2731581535224370,2732,0,0,0,0,0,0,0,10,4
PP3,3,I,20120924T155600000,27,20,3,0,0,2,14462420227272000,14462,31,25,6,1,0,1,1,9,5
PP3,3,I,20120924T155700000,11,8,0,1,0,1,4495897099578040,4496,102,59,43,0,21,0,10,3,0
PP3,3,I,20120924T155800000,26,20,1,0,1,2,15570872900331900,15571,17,10,7,0,2,0,1,12,1
PP3,3,I,20120924T155900000,9,6,1,0,0,1,44222192831039300,44222,118,85,33,0,4,1,20,2,1
PP3,3,I,20120924T160000000,0,0,0,0,0,0,0,0,129,88,41,1,17,0,18,0,0
PP3,3,I,20120924T160100000,14,5,0,0,7,1,8638051323743830,8638,110,80,30,0,15,0,14,2,2
PP3,3,I,20120924T160200000,15,8,1,0,2,2,976719360531238,977,21,13,8,0,1,1,4,2,0
PP3,3,I,20120924T160300000,19,8,1,0,8,1,11511129840661900,11511,103,81,22,0,2,0,18,6,2
PP3,3,I,20120924T160400000,18,2,0,0,14,1,14266311552630700,14266,0,0,0,0,0,0,0,0,1
PP3,3,I,20120924T160500000,26,10,1,0,11,2,14740380319514900,14740,44,33,11,0,0,0,8,2,3
PP3,3,I,20120924T160600000,17,9,0,0,0,4,13328154241374300,13328,135,79,56,0,31,2,19,2,1
PP3,3,I,20120924T160700000,6,4,0,0,0,1,39454681739066500,39455,160,117,43,0,14,0,25,0,0
PP3,3,I,20120924T160800000,6,6,0,0,0,0,26323622205335200,26324,161,100,61,0,36,0,21,2,0
PP3,3,I,20120924T160900000,14,12,0,0,2,0,6928087577978480,6928,46,31,15,1,1,0,6,3,3
PP3,3,I,20120924T161000000,32,5,0,0,23,2,2108066449032960,2108,0,0,0,0,0,0,0,0,3
PP3,3,I,20120924T161100000,10,5,2,0,1,1,6913669313678010,6914,115,88,27,0,3,0,21,4,1
PP3,3,I,20120924T161200000,8,5,3,0,0,0,454634223761996,455,46,21,25,16,2,0,5,7,5
PP4,1,R,20120925T131600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,1,R,20120925T131700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,1,R,20120925T131800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,1,R,20120925T131900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,1,R,20120925T132000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,1,R,20120925T132100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,1,N,20120925T132400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,1,N,20120925T132500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,1,N,20120925T132600000,0,0,0,0,0,0,0,0,28,24,4,0,1,0,2,3,2
PP4,1,N,20120925T132700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PP4,1,N,20120925T132800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PP4,1,N,20120925T132900000,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4
PP4,1,N,20120925T133000000,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,3
PP4,1,N,20120925T133100000,0,0,0,0,0,0,0,0,28,15,13,0,7,0,2,1,1
PP4,1,N,20120925T133200000,0,0,0,0,0,0,0,0,76,49,27,0,9,0,14,3,2
PP4,1,N,20120925T133300000,0,0,0,0,0,0,0,0,62,44,18,0,7,0,10,0,0
PP4,1,N,20120925T133400000,0,0,0,0,0,0,0,0,57,31,26,0,9,0,7,0,0
PP4,1,N,20120925T133500000,0,0,0,0,0,0,0,0,33,25,8,0,1,0,5,0,0
PP4,1,N,20120925T133600000,0,0,0,0,0,0,0,0,70,30,40,17,13,0,8,0,0
PP4,1,N,20120925T133700000,0,0,0,0,0,0,0,0,178,75,103,0,78,0,23,0,0
PP4,1,N,20120925T133800000,0,0,0,0,0,0,0,0,124,91,33,0,9,0,17,0,0
PP4,1,N,20120925T133900000,0,0,0,0,0,0,0,0,61,42,19,0,5,0,7,5,2
PP4,1,N,20120925T134000000,0,0,0,0,0,0,0,0,63,36,27,0,15,0,9,3,0
PP4,1,N,20120925T134100000,0,0,0,0,0,0,0,0,99,7,92,81,7,0,2,4,1
PP4,1,N,20120925T134200000,0,0,0,0,0,0,0,0,11,9,2,0,0,0,0,6,2
PP4,1,N,20120925T134300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PP4,1,N,20120925T134400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PP4,1,N,20120925T134500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
PP4,1,N,20120925T134600000,0,0,0,0,0,0,0,0,30,22,8,0,1,0,3,3,6
PP4,1,N,20120925T134700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
PP4,1,N,20120925T134800000,0,0,0,0,0,0,0,0,12,10,2,0,0,0,2,0,3
PP4,1,N,20120925T134900000,0,0,0,0,0,0,0,0,42,31,11,0,5,0,4,0,0
PP4,1,N,20120925T135000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
PP4,1,N,20120925T135100000,0,0,0,0,0,0,0,0,41,31,10,0,5,0,3,8,1
PP4,1,N,20120925T135200000,0,0,0,0,0,0,0,0,15,0,15,0,4,0,7,0,0
PP4,1,N,20120925T135300000,0,0,0,0,0,0,0,0,35,20,15,0,8,0,3,0,0
PP4,1,N,20120925T135400000,0,0,0,0,0,0,0,0,109,62,47,0,20,0,20,0,0
PP4,1,N,20120925T135500000,0,0,0,0,0,0,0,0,103,46,57,0,40,0,14,0,0
PP4,1,N,20120925T135600000,0,0,0,0,0,0,0,0,108,40,68,26,27,0,10,2,2
PP4,1,N,20120925T135700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PP4,1,N,20120925T135800000,0,0,0,0,0,0,0,0,40,24,16,0,10,0,4,3,2
PP4,1,N,20120925T135900000,0,0,0,0,0,0,0,0,11,9,2,0,0,0,1,1,3
PP4,1,N,20120925T140000000,0,0,0,0,0,0,0,0,25,18,7,0,3,0,3,5,0
PP4,1,N,20120925T140100000,0,0,0,0,0,0,0,0,4,0,4,0,3,1,0,0,0
PP4,1,N,20120925T140200000,0,0,0,0,0,0,0,0,88,63,25,0,6,0,15,0,0
PP4,1,N,20120925T140300000,0,0,0,0,0,0,0,0,77,41,36,0,18,0,11,0,0
PP4,1,N,20120925T140400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
PP4,2,R,20120925T141800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,2,R,20120925T141900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,2,R,20120925T142000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,2,R,20120925T142100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,2,R,20120925T142200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,2,R,20120925T142300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,2,I,20120925T142600000,19,14,0,1,0,2,4660670464092390,4661,25,20,5,0,1,0,3,4,0
PP4,2,I,20120925T142700000,21,13,0,0,0,4,7939996813694530,7940,75,54,21,0,4,0,14,0,0
PP4,2,I,20120925T142800000,0,0,0,0,0,0,0,0,108,73,35,0,10,0,19,0,0
PP4,2,I,20120925T142900000,0,0,0,0,0,0,0,0,80,58,22,0,1,0,18,0,0
PP4,2,I,20120925T143000000,10,7,0,1,0,1,6380729354626000,6381,120,80,40,22,1,0,16,2,0
PP4,2,I,20120925T143100000,17,11,1,1,0,2,931568549463228,932,83,54,29,0,9,0,11,5,2
PP4,2,I,20120925T143200000,3,3,0,0,0,0,19812206638188800,19812,96,56,40,0,6,1,16,3,0
PP4,2,I,20120925T143300000,3,2,1,0,0,0,18251680139158300,18252,134,93,41,0,15,0,23,3,1
PP4,2,I,20120925T143400000,29,11,0,1,17,0,18105499845924500,18105,34,28,6,0,0,0,6,8,4
PP4,2,I,20120925T143500000,12,8,0,0,0,2,6598702776196020,6599,88,34,54,0,35,0,11,5,0
PP4,2,I,20120925T143600000,10,5,1,0,0,2,5784633229462850,5785,141,88,53,1,29,0,21,2,1
PP4,2,I,20120925T143700000,3,3,0,0,0,0,22052113899600500,22052,89,67,22,0,7,0,14,0,0
PP4,2,I,20120925T143800000,4,3,0,1,0,0,30781660939769700,30782,142,93,49,0,26,0,18,0,0
PP4,2,I,20120925T143900000,4,2,0,0,0,1,24433636413791800,24434,133,84,49,11,13,0,20,0,0
PP4,2,I,20120925T144000000,2,2,0,0,0,0,13441979261526500,13442,129,99,30,0,8,0,19,0,0
PP4,2,I,20120925T144100000,0,0,0,0,0,0,0,0,80,64,16,0,1,0,13,0,0
PP4,2,I,20120925T144200000,3,3,0,0,0,0,22395568592753,22,97,57,40,0,17,0,17,0,0
PP4,2,I,20120925T144300000,8,5,0,1,0,1,34385678230189200,34386,104,68,36,0,9,0,15,3,0
PP4,2,I,20120925T144400000,7,5,0,0,0,1,39350672229690300,39351,130,72,58,0,26,0,21,3,0
PP4,2,I,20120925T144500000,4,2,0,0,0,1,34177606007278100,34178,116,60,56,0,35,0,18,0,0
PP4,2,I,20120925T144600000,7,5,1,1,0,0,5597407828631300,5597,121,80,41,0,10,0,24,2,1
PP4,2,I,20120925T144700000,5,5,0,0,0,0,37086508399500500,37087,103,76,27,0,6,0,19,0,0
PP4,2,I,20120925T144800000,0,0,0,0,0,0,0,0,155,100,55,0,21,0,27,0,0
PP4,2,I,20120925T144900000,10,8,0,2,0,0,43540072531590600,43540,133,44,89,58,6,0,12,6,0
PP4,2,I,20120925T145000000,22,18,1,1,0,1,11717571119918000,11718,107,69,38,0,7,1,22,10,1
PP4,2,I,20120925T145100000,5,5,0,0,0,0,38624946505052300,38625,112,79,33,0,5,0,17,4,0
PP4,2,I,20120925T145200000,0,0,0,0,0,0,0,0,210,147,63,0,29,0,29,0,0
PP4,2,I,20120925T145300000,6,5,0,0,1,0,4575184006955810,4575,186,144,42,0,3,0,32,2,1
PP4,2,I,20120925T145400000,2,2,0,0,0,0,134766037333855,135,181,116,65,0,24,0,31,0,0
PP4,2,I,20120925T145500000,21,8,0,2,11,0,11513571789245600,11514,29,17,12,0,4,0,4,4,0
PP4,2,I,20120925T145600000,8,6,0,0,0,1,3406127151054910,3406,128,67,61,0,24,0,22,1,0
PP4,2,I,20120925T145700000,15,13,0,2,0,0,7818640896866160,7819,76,46,30,0,6,0,9,7,1
PP4,2,I,20120925T145800000,13,5,0,1,5,1,5241261775204100,5241,7,7,0,0,0,0,0,0,5
PP4,2,I,20120925T145900000,14,10,0,0,4,0,7686505371326530,7687,42,27,15,0,5,0,4,5,1
PP4,2,I,20120925T150000000,1,1,0,0,0,0,8340053956659990,8340,196,109,87,0,57,0,27,0,0
PP4,2,I,20120925T150100000,11,7,0,0,2,1,7916400487342250,7916,78,41,37,0,20,0,9,7,0
PP4,2,I,20120925T150200000,20,12,1,0,7,0,15302102719985500,15302,29,13,16,0,1,0,7,12,1
PP4,2,I,20120925T150300000,21,5,0,0,16,0,13575152722463,14,10,5,5,0,2,0,2,3,1
PP4,2,I,20120925T150400000,8,3,0,0,5,0,5533243928808720,5533,62,38,24,0,7,0,13,3,0
PP4,2,I,20120925T150500000,8,5,1,0,0,1,7696809514491790,7697,33,18,15,0,5,1,5,3,1
PP4,2,I,20120925T150600000,9,7,0,0,0,1,6960356068572280,6960,111,67,44,0,23,0,18,1,0
PP4,2,I,20120925T150700000,1,1,0,0,0,0,8117253230003360,8117,84,56,28,0,6,0,16,1,0
PP4,3,R,20120925T152300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,3,R,20120925T152400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PP4,3,R,20120925T152500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,3,R,20120925T152600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,3,R,20120925T152700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,3,R,20120925T152800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP4,3,T,20120925T153300000,3,3,0,0,0,0,1790112954519370,1790,0,0,0,0,0,0,0,2,2
PP4,3,T,20120925T153400000,7,5,0,0,2,0,3402269782513790,3402,17,15,2,0,1,0,1,1,4
PP4,3,T,20120925T153500000,10,8,0,0,0,1,20316311341124400,20316,102,49,53,29,5,0,14,0,0
PP4,3,T,20120925T153600000,1,1,0,0,0,0,3606272313622470,3606,170,127,43,0,8,0,29,0,0
PP4,3,T,20120925T153700000,1,1,0,0,0,0,7214908176823870,7215,139,96,43,0,15,0,22,0,0
PP4,3,T,20120925T153800000,4,3,1,0,0,0,1876804743618470,1877,131,85,46,0,23,0,20,2,1
PP4,3,T,20120925T153900000,2,2,0,0,0,0,1250116523689420,1250,85,65,20,0,7,0,12,0,0
PP4,3,T,20120925T154000000,3,2,1,0,0,0,2127224237917270,2127,143,95,48,0,24,0,21,2,1
PP4,3,T,20120925T154100000,9,6,0,0,1,1,37714114757212600,37714,107,72,35,0,18,0,13,1,4
PP4,3,T,20120925T154200000,20,10,1,0,3,3,11665976361190600,11666,4,3,1,0,0,0,0,5,4
PP4,3,T,20120925T154300000,4,1,0,0,1,1,2746591845467410,2747,136,48,88,0,75,0,12,0,0
PP4,3,T,20120925T154400000,23,14,0,0,1,4,1757251202687460,1757,64,44,20,0,8,0,8,1,0
PP4,3,T,20120925T154500000,17,11,1,0,1,2,876894147683801,877,10,9,1,0,0,0,0,5,6
PP4,3,T,20120925T154600000,7,1,0,0,2,2,39840344755327500,39840,145,90,55,0,22,0,25,1,0
PP4,3,T,20120925T154700000,8,2,0,0,6,0,6062074093008330,6062,128,92,36,0,10,1,19,0,0
PP4,3,T,20120925T154800000,23,12,1,0,5,2,16915043424514900,16915,104,59,45,0,27,0,13,2,1
PP4,3,T,20120925T154900000,11,5,0,0,4,1,7637091526905370,7637,96,58,38,0,15,0,14,0,0
PP4,3,T,20120925T155000000,28,12,1,0,9,3,14975622378367300,14976,118,78,40,0,18,0,18,3,1
PP4,3,T,20120925T155100000,22,13,1,2,2,2,1728099388809420,1728,26,21,5,0,1,0,3,9,2
PP4,3,T,20120925T155200000,29,8,0,0,17,2,1904832386858770,1905,24,17,7,0,4,0,2,1,4
PP4,3,T,20120925T155300000,28,2,0,0,22,2,13933123798106500,13933,27,21,6,0,1,0,3,0,2
PP4,3,T,20120925T155400000,31,13,2,1,1,7,17612451828783000,17612,29,25,4,0,0,0,3,8,4
PP4,3,T,20120925T155500000,36,23,1,0,0,6,24147297811785700,24147,3,2,1,0,0,0,0,6,2
PP4,3,T,20120925T155600000,28,18,1,1,0,4,1947047557979080,1947,25,15,10,0,2,2,3,7,1
PP4,3,T,20120925T155700000,25,13,1,1,0,5,17608987168667700,17609,33,20,13,0,8,0,1,9,0
PP4,3,T,20120925T155800000,15,11,0,0,0,2,10146283773902500,10146,35,23,12,0,0,0,5,0,0
PP4,3,T,20120925T155900000,9,9,0,0,0,0,4741429463551800,4741,103,53,50,0,28,0,16,0,0
PP5,1,R,20120926T092700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP5,1,R,20120926T092800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP5,1,R,20120926T092900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
